-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.68
-9737.69
-9737.69
-9737.86
-9738
-9738.08
-9738.12
-9738.09
-9737.99
-9737.82
-9737.56
-9737.2
-9736.74
-9736.17
-9735.49
-9734.69
-9733.79
-9732.79
-9731.71
-9730.59
-9729.45
-9728.33
-9727.27
-9726.51
-9725.88
-9725.46
-9725.29
-9725.44
-9725.96
-9726.9
-9728.29
-9730.16
-9732.52
-9735.37
-9738.69
-9742.44
-9746.55
-9750.96
-9755.57
-9760.24
-9764.86
-9769.27
-9773.31
-9776.94
-9779.81
-9781.72
-9782.46
-9781.86
-9779.71
-9775.83
-9770.05
-9762.21
-9752.17
-9739.82
-9725.05
-9707.81
-9688.05
-9665.76
-9640.96
-9613.7
-9584.05
-9552.13
-9518.05
-9482.12
-9444.35
-9404.92
-9364.02
-9321.88
-9278.7
-9234.7
-9190.1
-9145.08
-9099.83
-9054.53
-9009.35
-8964.43
-8919.88
-8875.81
-8832.29
-8789.39
-8747.15
-8705.59
-8664.72
-8624.66
-8585.23
-8546.41
-8508.14
-8470.4
-8433.12
-8396.24
-8359.71
-8323.49
-8287.52
-8251.75
-8216.14
-8180.65
-8145.26
-8109.94
-8074.67
-8039.45
-8004.28
-7969.14
-7934.06
-7899.15
-7864.3
-7829.52
-7794.82
-7760.22
-7725.73
-7691.38
-7657.17
-7623.11
-7589.2
-7555.45
-7521.86
-7488.43
-7455.15
-7422.03
-7389.05
-7356.22
-7323.53
-7290.99
-7258.58
-7226.43
-7194.4
-7162.51
-7130.75
-7099.14
-7067.68
-7036.38
-7005.25
-6974.08
-6943.05
-6912.17
-6881.43
-6850.83
-6820.38
-6790.07
-6759.9
-6729.87
-6699.97
-6670.21
-6640.58
-6611.19
-6581.91
-6552.76
-6523.74
-6494.86
-6466.12
-6437.53
-6409.1
-6380.63
-6352.29
-6324.08
-6296
-6268.05
-6240.23
-6212.54
-6184.98
-6157.54
-6130.22
-6103.02
-6075.94
-6049.08
-6022.32
