2.802823e-01	1.782921e-01	1.097935e-01	3.193917e-01	4.572981e-01	6.645916e-01	1.585000e-01	1.466432e-01	1.514270e-01	1.630690e-01	7.027787e-01	5.190180e-01	3.571192e-01	1.667021e-01	3.728584e-03	2.795401e-01	7.148964e-01	9.316784e-01	9.960977e-01	9.225856e-01	1
3.260668e-01	2.034128e-01	1.124403e-01	3.479003e-01	5.295799e-01	7.496329e-01	2.114740e-01	2.377141e-01	2.707192e-01	2.788988e-01	2.502285e-01	1.534952e-01	8.158524e-02	3.334210e-02	2.505068e-03	3.338205e-01	7.462374e-01	9.431377e-01	9.887782e-01	9.075152e-01	1
2.713570e-01	1.724191e-01	1.069044e-01	3.217640e-01	5.056733e-01	7.314389e-01	1.350868e-01	7.874458e-02	1.831391e-01	1.843908e-01	4.457034e-01	2.960410e-01	1.879341e-01	7.962789e-02	2.630676e-03	3.536332e-01	7.639615e-01	9.378709e-01	9.890692e-01	9.714793e-01	0
1.891357e-01	1.132031e-01	1.070534e-01	3.974664e-01	6.452283e-01	9.146586e-01	4.425474e-01	3.908637e-01	4.676568e-01	4.944637e-01	4.947212e-01	3.404036e-01	2.076246e-01	8.984231e-02	2.694483e-03	3.296316e-01	7.176682e-01	9.207704e-01	9.930589e-01	9.241403e-01	1
3.927597e-01	8.766912e-01	7.313452e-01	1.490745e-01	1.815580e-01	4.983326e-01	7.207579e-01	6.383783e-01	3.677226e-01	1.820843e-01	4.853228e-02	8.788227e-02	5.096451e-01	8.556077e-01	9.938312e-01	9.452849e-01	8.465285e-01	6.782413e-01	5.016357e-01	3.071837e-01	1
1.949318e-01	1.257668e-01	1.310301e-01	4.052213e-01	5.347672e-01	6.660713e-01	1.131954e-01	5.012125e-02	8.753029e-02	6.362082e-02	0	1.804127e-01	2.456716e-01	2.356315e-01	2.120772e-01	4.274197e-01	7.361122e-01	9.262189e-01	9.929160e-01	9.394364e-01	1
3.351592e-01	2.917303e-01	2.535933e-01	4.085127e-01	4.872277e-01	5.294088e-01	4.777427e-02	9.579846e-03	1.172903e-01	1.987504e-01	8.672532e-02	1.397928e-02	1.165923e-01	2.198169e-01	1.746738e-01	4.377037e-01	7.482485e-01	9.257090e-01	9.680220e-01	9.067513e-01	1
6.030795e-01	6.030723e-01	5.512174e-01	6.382364e-01	5.952800e-01	4.316928e-01	2.531024e-02	8.794062e-02	2.725740e-01	3.996311e-01	3.026440e-01	1.781070e-01	9.308951e-02	3.538631e-02	1.410471e-02	3.188894e-01	7.035392e-01	9.479461e-01	9.879834e-01	9.584086e-01	1
3.014168e-01	1.938422e-01	1.074418e-01	2.715326e-01	4.023724e-01	5.606226e-01	5.011303e-02	7.181281e-02	1.633427e-01	2.286369e-01	3.657291e-01	2.340515e-01	1.449547e-01	6.819199e-02	1.064686e-02	3.190750e-01	6.947800e-01	9.207671e-01	9.891316e-01	9.143302e-01	1
2.983929e-01	1.989051e-01	1.227602e-01	2.709309e-01	4.050244e-01	5.565802e-01	4.385199e-02	7.377224e-02	1.640919e-01	2.298013e-01	3.647413e-01	2.332372e-01	1.435580e-01	6.625539e-02	1.282572e-02	3.250074e-01	6.999357e-01	9.225804e-01	9.902579e-01	9.127201e-01	1
3.816357e-01	2.292716e-01	7.314748e-02	2.757716e-01	4.289677e-01	6.203478e-01	1.202494e-01	1.578416e-01	2.650994e-01	2.737277e-01	4.961718e-01	3.688295e-01	2.509638e-01	1.015057e-01	7.286914e-03	3.545932e-01	7.261851e-01	9.471032e-01	9.808886e-01	9.528671e-01	1
3.096408e-01	1.795749e-01	9.042872e-02	3.559263e-01	5.256636e-01	7.871342e-01	3.101259e-01	3.305210e-01	3.785748e-01	3.726621e-01	4.960621e-01	3.714436e-01	2.255890e-01	9.582571e-02	1.383148e-02	5.003048e-01	8.929041e-01	9.925043e-01	9.138854e-01	7.995806e-01	1
2.322359e-01	1.342542e-01	9.038796e-02	3.383117e-01	5.264911e-01	7.633789e-01	2.466572e-01	2.158881e-01	2.377295e-01	1.898080e-01	4.059103e-01	2.772025e-01	1.836815e-01	7.786635e-02	6.089734e-03	3.292311e-01	7.269884e-01	9.526654e-01	9.973913e-01	8.767909e-01	1
2.291187e-01	1.719601e-01	9.092229e-02	4.032742e-01	5.813902e-01	7.647315e-01	1.950578e-01	1.461258e-01	1.850457e-01	1.740939e-01	5.022725e-01	3.400972e-01	2.222787e-01	9.386518e-02	2.330351e-03	3.190354e-01	7.189759e-01	9.546974e-01	9.855437e-01	9.379034e-01	1
2.148677e-01	1.525276e-01	1.048304e-01	3.623051e-01	4.983367e-01	6.689542e-01	1.082888e-01	6.081231e-02	1.065758e-01	5.953922e-02	3.756415e-01	2.376624e-01	1.627114e-01	4.722410e-02	9.740646e-04	2.857945e-01	7.028886e-01	9.238209e-01	9.997258e-01	9.477793e-01	1
2.296331e-01	1.948363e-01	1.087734e-01	3.263509e-01	5.000520e-01	7.077240e-01	1.105310e-01	1.450863e-01	1.727464e-01	1.848674e-01	1.041143e-01	6.919686e-02	3.807188e-02	1.770812e-02	2.507301e-03	1.275597e-01	2.740862e-01	3.687302e-01	4.138511e-01	6.536505e-01	1
5.984001e-01	5.342120e-01	2.504389e-01	3.917560e-01	5.794734e-01	8.383703e-01	4.501279e-01	2.375749e-01	8.399362e-02	2.859155e-02	4.038379e-01	5.044972e-01	3.054341e-01	2.110348e-01	4.093969e-02	4.476716e-01	8.283850e-01	9.881185e-01	8.333611e-01	4.384343e-01	0
3.649778e-01	2.667144e-01	3.920394e-01	5.794993e-01	4.455238e-01	4.054718e-01	3.678601e-03	2.632882e-01	3.659567e-01	5.607612e-01	9.889591e-01	9.948504e-01	6.391029e-01	3.772341e-01	1.792840e-01	3.882150e-02	5.826974e-02	5.272909e-02	2.657392e-02	6.938797e-03	1
5.758371e-01	3.135955e-01	8.157582e-02	2.319190e-01	3.746234e-01	6.276987e-01	1.992890e-01	2.633794e-01	3.088424e-01	3.106227e-01	0	4.547490e-02	9.653234e-02	1.165483e-01	1.140037e-01	3.395152e-01	7.504933e-01	9.503869e-01	9.872738e-01	9.652293e-01	1
9.695442e-02	8.095205e-02	1.269844e-01	4.502995e-01	6.668841e-01	9.247359e-01	2.418388e-01	1.993318e-01	1.573106e-01	1.339375e-01	2.905968e-01	1.960598e-01	1.247618e-01	6.790897e-02	1.701833e-03	3.185154e-01	7.377297e-01	9.461919e-01	9.984557e-01	9.195653e-01	1
2.186887e-01	1.701898e-01	1.801437e-01	3.928820e-01	5.523783e-01	6.874893e-01	6.617986e-02	2.514417e-02	7.926319e-02	9.585676e-02	3.656548e-01	2.453101e-01	1.701821e-01	7.131993e-02	3.590533e-03	3.581922e-01	7.528473e-01	9.582875e-01	9.885881e-01	9.227761e-01	1
2.946901e-01	2.034759e-01	1.301709e-01	2.618030e-01	3.733418e-01	6.123500e-01	6.714979e-02	7.560949e-02	1.585068e-01	1.846713e-01	4.682617e-01	3.187054e-01	1.914662e-01	7.105736e-02	4.800092e-03	3.275493e-01	7.531203e-01	9.542425e-01	9.851643e-01	8.853832e-01	1
3.406834e-01	2.288567e-01	1.240630e-01	3.559656e-01	5.050507e-01	7.506106e-01	3.027200e-01	3.332208e-01	3.845704e-01	4.049424e-01	9.861106e-01	7.070267e-01	4.588297e-01	2.128215e-01	1.573869e-03	3.403361e-01	8.125535e-01	9.963253e-01	9.369147e-01	7.800505e-01	1
3.018378e-01	2.258393e-01	1.045812e-01	3.762288e-01	5.306888e-01	7.694806e-01	2.719272e-01	2.786710e-01	2.958143e-01	2.689224e-01	5.492500e-01	3.805038e-01	2.478237e-01	1.537842e-01	5.400636e-03	3.044789e-01	7.426471e-01	9.592444e-01	9.981075e-01	9.682957e-01	0
2.107317e-01	1.427061e-01	7.125515e-02	3.094841e-01	4.825191e-01	6.863677e-01	9.435368e-02	9.525590e-02	1.581453e-01	1.740030e-01	4.594379e-01	3.204187e-01	1.885004e-01	8.119663e-02	1.959919e-03	3.329349e-01	7.574734e-01	9.634938e-01	9.912809e-01	8.935423e-01	1
2.702779e-01	1.702480e-01	7.567607e-02	3.053072e-01	4.398388e-01	6.476399e-01	1.015622e-01	1.223803e-01	1.804870e-01	2.119828e-01	4.455039e-01	2.972591e-01	1.903490e-01	8.485771e-02	4.671546e-03	3.234093e-01	7.531543e-01	9.596979e-01	9.924719e-01	9.115925e-01	1
2.724372e-01	1.829187e-01	9.452339e-02	3.163737e-01	4.933204e-01	7.026823e-01	1.810764e-01	1.803701e-01	2.343699e-01	2.270428e-01	4.286232e-01	2.913164e-01	1.610131e-01	7.733572e-02	0	3.070573e-01	7.094908e-01	9.449347e-01	9.892781e-01	9.154324e-01	1
2.549213e-01	1.662107e-01	8.882636e-02	3.374055e-01	4.988338e-01	6.940334e-01	1.805992e-01	1.214948e-01	1.717036e-01	1.935656e-01	3.660782e-01	2.383722e-01	1.401820e-01	4.813374e-02	1.341624e-02	3.055540e-01	7.031980e-01	9.146941e-01	9.884329e-01	9.265574e-01	1
2.655728e-01	1.833263e-01	9.746024e-02	3.275178e-01	4.907376e-01	6.755592e-01	1.479367e-01	1.272872e-01	1.953917e-01	1.923542e-01	3.850910e-01	2.728904e-01	1.670372e-01	6.240147e-02	2.253025e-03	2.998354e-01	7.159215e-01	9.336191e-01	9.704507e-01	9.451542e-01	1
3.227158e-01	2.171799e-01	9.803266e-02	3.376605e-01	4.810786e-01	6.816680e-01	1.809863e-01	1.501619e-01	1.936537e-01	1.871667e-01	4.525872e-01	3.333335e-01	2.022401e-01	7.613220e-02	1.179347e-04	2.924387e-01	7.202876e-01	9.387776e-01	9.997541e-01	9.417421e-01	1
2.761940e-01	1.573019e-01	7.213962e-02	3.160981e-01	4.881792e-01	7.086317e-01	1.298916e-01	1.485779e-01	2.135559e-01	2.190525e-01	3.318664e-01	2.306640e-01	1.404009e-01	6.287427e-02	5.632567e-05	2.560280e-01	6.802703e-01	9.144887e-01	9.938012e-01	9.749025e-01	1
2.943433e-01	1.593214e-01	1.005373e-01	3.231106e-01	4.756587e-01	6.916709e-01	1.670194e-01	1.260935e-01	1.814031e-01	2.091249e-01	4.110826e-01	3.053912e-01	1.889254e-01	9.240565e-02	1.212910e-03	2.892502e-01	6.809063e-01	9.156029e-01	9.827490e-01	8.977409e-01	1
2.629687e-01	1.654288e-01	8.927732e-02	3.090336e-01	4.829288e-01	6.779656e-01	1.309780e-01	1.091879e-01	1.533751e-01	1.797916e-01	4.017087e-01	2.797250e-01	1.656423e-01	8.508865e-02	0	2.906927e-01	6.951490e-01	9.198149e-01	9.895767e-01	9.464572e-01	1
2.772650e-01	1.602666e-01	7.881999e-02	2.860975e-01	4.735370e-01	6.666690e-01	1.432914e-01	1.138616e-01	2.210118e-01	1.729682e-01	3.722874e-01	2.636762e-01	1.624987e-01	7.087962e-02	9.041537e-06	2.685385e-01	6.703787e-01	9.005401e-01	9.963502e-01	9.238371e-01	1
2.831895e-01	1.846370e-01	1.011647e-01	3.242064e-01	4.616583e-01	6.677637e-01	1.468550e-01	1.003579e-01	1.623239e-01	1.878494e-01	4.648960e-01	3.068145e-01	2.188046e-01	1.055901e-01	0	2.804844e-01	6.827378e-01	9.459462e-01	9.999619e-01	9.254054e-01	1
3.018015e-01	1.948486e-01	1.076139e-01	3.616411e-01	5.632271e-01	7.738737e-01	2.048343e-01	1.831473e-01	2.450416e-01	2.562979e-01	3.838511e-01	2.467780e-01	1.555119e-01	4.920990e-02	5.478029e-03	2.814786e-01	7.008396e-01	9.414099e-01	9.874075e-01	9.429252e-01	1
2.532510e-01	1.515423e-01	8.126888e-02	3.502118e-01	5.392328e-01	7.514805e-01	7.835774e-02	1.581151e-01	2.109808e-01	2.017598e-01	3.443329e-01	2.320610e-01	1.521941e-01	6.882963e-02	3.705549e-03	2.846411e-01	7.006953e-01	9.318407e-01	9.956216e-01	9.316029e-01	1
4.155701e-01	3.313077e-01	2.453864e-01	2.038962e-01	2.850295e-01	6.574329e-01	2.866681e-01	4.181240e-01	5.663229e-01	6.163858e-01	2.896707e-01	1.726197e-01	1.052513e-01	5.735413e-02	5.799570e-04	2.725961e-01	6.916115e-01	9.247705e-01	9.995995e-01	8.860294e-01	1
5.806721e-01	5.430524e-01	4.635937e-01	5.534961e-01	6.058840e-01	9.020318e-01	3.088593e-01	2.805011e-01	5.169599e-01	5.031928e-01	4.882764e-01	3.579848e-01	3.045180e-01	1.540631e-01	7.984938e-02	7.220381e-03	3.007223e-01	3.510640e-01	7.915923e-01	9.970585e-01	1
5.396915e-01	5.288724e-01	5.799222e-01	5.894179e-01	6.057313e-01	6.552013e-01	3.425519e-01	4.638299e-01	8.219345e-01	6.574005e-01	5.171959e-01	4.053395e-01	3.378212e-01	2.806311e-01	1.279020e-01	3.739116e-01	7.985679e-01	9.249879e-01	9.176657e-01	5.581527e-01	1
7.214292e-01	9.284941e-01	8.179048e-01	2.620542e-01	1.838333e-02	4.180072e-02	1.821448e-01	2.583735e-01	1.029394e-01	1.323071e-02	2.507765e-01	7.720319e-01	9.153516e-01	3.451175e-01	2.698075e-02	2.124081e-01	7.932212e-01	9.999137e-01	8.293472e-01	5.138638e-01	1
7.448656e-01	9.050715e-01	8.315700e-01	5.464695e-01	2.928450e-01	1.453652e-01	2.695425e-03	9.114026e-02	2.977499e-01	5.467909e-01	1	7.072264e-01	4.297780e-01	1.720741e-01	1.106798e-03	2.977411e-01	6.448181e-01	7.453958e-01	7.037613e-01	5.903248e-01	0
8.520167e-01	9.670314e-01	8.453366e-01	4.874902e-01	1.592751e-01	7.460343e-02	1.734140e-01	2.766465e-01	2.044178e-01	1.223740e-02	6.794284e-02	2.109454e-01	7.529654e-01	9.745380e-01	9.363569e-01	7.862576e-01	5.942945e-01	4.783809e-01	3.146409e-01	1.791960e-01	0
5.940670e-01	5.434386e-01	5.353281e-01	6.359294e-01	7.527675e-01	7.850171e-01	3.953418e-01	2.719663e-01	2.262175e-01	8.153462e-02	3.913174e-01	2.781949e-01	1.554256e-01	4.772049e-02	1.058551e-02	4.568479e-01	8.790183e-01	9.990264e-01	8.860869e-01	7.349338e-01	1
6.644607e-01	9.433664e-01	9.350171e-01	6.663335e-01	3.702894e-01	1.060318e-01	8.183856e-02	1.565816e-01	3.969706e-01	5.930006e-01	9.491428e-01	9.937096e-01	8.603184e-01	7.494512e-01	6.480144e-01	4.924785e-01	3.838838e-01	2.132172e-01	8.064442e-02	4.630530e-02	0
4.939752e-02	5.553100e-02	7.558407e-02	2.103503e-01	2.736400e-01	3.803501e-01	1.775064e-02	2.417391e-01	4.947762e-01	6.304200e-01	5.571056e-01	3.926386e-01	2.195493e-01	7.921489e-02	1.325793e-02	5.051646e-01	9.209105e-01	1	8.858706e-01	7.221453e-01	0
1.488019e-01	5.624167e-02	6.223281e-02	2.333347e-01	3.375731e-01	4.793311e-01	1.015651e-01	1.886667e-01	2.980616e-01	2.591252e-01	4.680660e-01	3.070958e-01	1.793177e-01	1.117887e-01	9.326715e-03	4.817765e-01	8.791325e-01	9.664914e-01	9.507868e-01	7.848789e-01	1
6.879262e-02	8.295530e-02	2.203907e-01	4.020679e-01	5.022827e-01	5.589172e-01	5.670859e-02	1.776022e-02	7.936586e-02	1.232159e-01	5.065347e-01	3.342515e-01	2.229999e-01	7.799025e-02	3.074331e-02	5.036678e-01	8.556111e-01	9.988001e-01	9.407300e-01	8.034225e-01	0
2.198023e-01	4.569132e-01	4.583280e-01	5.382030e-01	4.221700e-01	2.644418e-01	8.464404e-03	2.195495e-01	4.650576e-01	5.035785e-01	4.759716e-02	7.692400e-03	4.566704e-02	3.886765e-02	6.804456e-02	3.563876e-01	7.181642e-01	9.084551e-01	9.964615e-01	9.912887e-01	0
5.267179e-01	2.573789e-01	4.373536e-02	7.796621e-03	7.094750e-02	3.123103e-01	9.271282e-02	2.542986e-01	4.327958e-01	5.001911e-01	2.807641e-01	2.178861e-01	1.279524e-01	6.662655e-02	1.900609e-03	3.485415e-01	7.398007e-01	9.308941e-01	9.940351e-01	9.483449e-01	1
3.687238e-01	1.083342e-01	5.207413e-02	2.286793e-01	4.582507e-01	7.756665e-01	4.254663e-01	4.248163e-01	3.703588e-01	2.636985e-01	4.320930e-01	3.270521e-01	2.180244e-01	8.904239e-02	1.429477e-03	3.636255e-01	8.002125e-01	9.836279e-01	9.899217e-01	8.759920e-01	1
6.896717e-02	6.863344e-02	1.934241e-01	4.338169e-01	5.853462e-01	7.098625e-01	1.989886e-01	7.270179e-02	1.191928e-02	5.377370e-03	5.083341e-01	3.662342e-01	2.134859e-01	9.228078e-02	5.620941e-03	3.532369e-01	7.847870e-01	9.501558e-01	9.671976e-01	8.723198e-01	1
3.718984e-01	2.360961e-01	1.151309e-01	1.127918e-01	1.653609e-01	3.327480e-01	7.979323e-03	9.141594e-02	1.985573e-01	2.582312e-01	3.465783e-01	2.549707e-01	1.371353e-01	5.603945e-02	1.460322e-02	4.021381e-01	8.082783e-01	9.716693e-01	9.707880e-01	8.485711e-01	1
1.169108e-01	1.325628e-02	6.974555e-02	2.826720e-01	4.883550e-01	7.162147e-01	2.317949e-01	1.408573e-01	9.463178e-02	6.164288e-02	4.288071e-01	2.730183e-01	1.578299e-01	5.619902e-02	8.653840e-03	3.983231e-01	8.147855e-01	9.845033e-01	9.525830e-01	8.414010e-01	1
2.719980e-01	1.301319e-01	5.359844e-02	1.414295e-01	2.594058e-01	4.348407e-01	6.235403e-02	9.377830e-02	1.614514e-01	1.634452e-01	4.945781e-01	3.280179e-01	2.001401e-01	9.460101e-02	3.783877e-03	4.358133e-01	8.748208e-01	9.931939e-01	9.565591e-01	8.662662e-01	1
2.628372e-01	1.206221e-01	7.100913e-02	1.882533e-01	3.045561e-01	4.778116e-01	4.665036e-02	3.820365e-02	5.887424e-02	8.404135e-02	4.475603e-01	3.122468e-01	1.858816e-01	7.810023e-02	1.567729e-03	4.046724e-01	8.031311e-01	9.611855e-01	9.483310e-01	8.365730e-01	1
3.063986e-01	1.314019e-01	3.537904e-02	1.269139e-01	2.645332e-01	5.088665e-01	1.710829e-01	2.303630e-01	3.503118e-01	4.228595e-01	4.929057e-01	3.614635e-01	1.997845e-01	9.100045e-02	1.361873e-02	4.062048e-01	8.462208e-01	9.820869e-01	9.219138e-01	6.391167e-01	1
2.746335e-01	1.206606e-01	5.028919e-02	1.502267e-01	2.817748e-01	5.302539e-01	1.722580e-01	1.695332e-01	1.786776e-01	1.575179e-01	4.617336e-01	2.924096e-01	2.003330e-01	7.216620e-02	9.862285e-04	4.291595e-01	8.684743e-01	9.725428e-01	9.356450e-01	8.160326e-01	1
7.300471e-01	8.319797e-01	9.686449e-01	5.950248e-01	3.105155e-01	4.998543e-02	5.165573e-03	1.203643e-01	1.019707e-01	2.649408e-01	0	1.072668e-01	2.082211e-01	3.754505e-01	4.054821e-01	4.474682e-01	4.675116e-01	4.799130e-01	6.272443e-01	9.142737e-01	0
5.235105e-01	9.606512e-01	7.945770e-01	3.339601e-01	1.544514e-01	7.421136e-02	9.724106e-04	4.691325e-02	1.477046e-01	2.113905e-01	4.671350e-02	7.288454e-02	1.492534e-01	3.571055e-01	5.891510e-01	6.854918e-01	7.209194e-01	8.331543e-01	9.480427e-01	9.899260e-01	1
2.575581e-01	1.260032e-01	7.310398e-02	2.261848e-01	3.566278e-01	5.225523e-01	1.156075e-01	8.268425e-02	9.203068e-02	1.103103e-01	3.070199e-01	2.015114e-01	1.273093e-01	8.350963e-02	2.518462e-03	2.932739e-01	7.178879e-01	9.417934e-01	9.762636e-01	9.733861e-01	1
1.595347e-01	6.569724e-02	5.994218e-02	1.707953e-01	2.935592e-01	4.478811e-01	3.809846e-02	5.851620e-02	1.032084e-01	1.213065e-01	3.512300e-01	2.474908e-01	1.458333e-01	5.787765e-02	1.488443e-02	3.584709e-01	7.808566e-01	9.566666e-01	9.697253e-01	8.679584e-01	1
1.874262e-01	7.829826e-02	5.161139e-02	1.719777e-01	3.024803e-01	4.350926e-01	5.959993e-02	5.843492e-02	1.098687e-01	1.193571e-01	3.259247e-01	2.228635e-01	1.606167e-01	7.327625e-02	1.296429e-04	3.735326e-01	7.792823e-01	9.555002e-01	9.822081e-01	8.901159e-01	1
1.743184e-01	7.583487e-02	6.199163e-02	1.836158e-01	3.234643e-01	4.635725e-01	8.070989e-02	8.561738e-02	1.168834e-01	1.282991e-01	4.170749e-01	3.105434e-01	1.897364e-01	9.174126e-02	2.504821e-04	3.628080e-01	8.233901e-01	9.861296e-01	9.558295e-01	8.875912e-01	1
2.110326e-01	9.829268e-02	6.168770e-02	1.958650e-01	3.371376e-01	4.856508e-01	1.205353e-01	1.338238e-01	1.455994e-01	1.577092e-01	5.501841e-01	4.142038e-01	2.431229e-01	1.196873e-01	8.354647e-04	3.645109e-01	8.391654e-01	9.875560e-01	9.475654e-01	8.041363e-01	1
1.756544e-01	6.528627e-02	4.803485e-02	1.447784e-01	2.839342e-01	4.460302e-01	3.925725e-02	4.252790e-02	6.646185e-02	9.334697e-02	1.692149e-01	9.187859e-02	3.973106e-02	2.125212e-02	1.747654e-02	3.472754e-01	7.615733e-01	9.471805e-01	9.815130e-01	9.369134e-01	1
2.124321e-01	7.984350e-02	5.749521e-02	1.782771e-01	2.960099e-01	4.708151e-01	9.079707e-02	9.777972e-02	1.210562e-01	1.360022e-01	3.788130e-01	2.793669e-01	1.683760e-01	7.813813e-02	2.922502e-04	3.711153e-01	8.030247e-01	9.716794e-01	9.687333e-01	8.966730e-01	1
2.197059e-01	1.011107e-01	5.964143e-02	2.021285e-01	3.355160e-01	4.693054e-01	9.250704e-02	8.058230e-02	1.188441e-01	1.547807e-01	3.212752e-01	2.243863e-01	1.436355e-01	6.512319e-02	8.847951e-04	3.909471e-01	8.298395e-01	9.864974e-01	9.493474e-01	9.016932e-01	1
0	1.699819e-01	1.359871e-01	3.893147e-01	7.920619e-01	8.174404e-01	2.149590e-01	2.198111e-01	2.532834e-01	3.247037e-01	1.362758e-02	3.178778e-02	1.278435e-01	1.818853e-01	2.729888e-01	6.141128e-01	9.811518e-01	9.409466e-01	8.680767e-01	8.097016e-01	0
8.104963e-01	5.947393e-01	5.134813e-01	4.689483e-01	3.630202e-01	2.557656e-01	1.110017e-01	5.465306e-02	7.901789e-02	2.019766e-01	8.726398e-01	8.094485e-01	8.226024e-01	8.065363e-01	8.116456e-01	9.529756e-01	9.837426e-01	7.824604e-01	4.746245e-01	1.588267e-01	1
3.631098e-01	9.731832e-02	7.269554e-02	3.004505e-01	6.311547e-01	9.910021e-01	7.135953e-01	8.255662e-01	8.679112e-01	8.255444e-01	4.865250e-01	3.374662e-01	2.024600e-01	8.001124e-02	3.481566e-02	4.433446e-01	8.105196e-01	9.970940e-01	9.210160e-01	7.905318e-01	1
3.050558e-01	9.960002e-02	6.321414e-02	2.645294e-01	5.041119e-01	7.667455e-01	4.499212e-01	5.441122e-01	6.265791e-01	6.367776e-01	5.382843e-01	3.855540e-01	2.040018e-01	9.769786e-02	6.374665e-04	4.246123e-01	8.729597e-01	9.737525e-01	9.582388e-01	8.206126e-01	1
3.499831e-01	1.349630e-01	5.844202e-02	2.379336e-01	4.769277e-01	7.564878e-01	4.465539e-01	5.519872e-01	6.223440e-01	5.686967e-01	4.941771e-01	3.464329e-01	2.303740e-01	1.072848e-01	1.484260e-02	3.485585e-01	7.854322e-01	9.745114e-01	9.569992e-01	8.204609e-01	1
1.409999e-01	1.115367e-02	8.890326e-02	2.798379e-01	4.917211e-01	7.223427e-01	3.029863e-01	3.010337e-01	2.795896e-01	2.029101e-01	5.090586e-01	3.373779e-01	2.067379e-01	1.049430e-01	1.224400e-02	3.694494e-01	8.150395e-01	9.819202e-01	9.812899e-01	8.402051e-01	1
4.851600e-02	9.656417e-03	8.227598e-02	2.448353e-01	4.171619e-01	5.840659e-01	1.276812e-01	5.076533e-02	2.788109e-02	5.532537e-03	4.481129e-01	3.081159e-01	2.013508e-01	7.074081e-02	1.419515e-02	3.684036e-01	7.784153e-01	9.489070e-01	9.764465e-01	9.096218e-01	1
1.697999e-01	9.598083e-02	1.133267e-01	2.384633e-01	3.357560e-01	4.844135e-01	6.766753e-02	2.315538e-02	3.019142e-02	5.519382e-02	4.254916e-01	3.145652e-01	1.919240e-01	1.152510e-01	2.609732e-03	3.743736e-01	8.365566e-01	9.977834e-01	9.866050e-01	8.717252e-01	1
