0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221057	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221059	0.000930	
0.005245	0.221060	0.000930	
0.005245	0.221060	0.000930	
0.005245	0.221060	0.000930	
0.005245	0.221060	0.000930	
0.005245	0.221061	0.000930	
0.005245	0.221061	0.000930	
0.005245	0.221063	0.000930	
0.005245	0.221063	0.000930	
0.005246	0.221066	0.000930	
0.005246	0.221070	0.000930	
0.005246	0.221076	0.000930	
0.005247	0.221086	0.000930	
0.005248	0.221097	0.000930	
0.005248	0.221095	0.000930	
0.005229	0.220859	0.000930	
0.005029	0.218263	0.000928	
0.003738	0.199262	0.000916	
0.001813	0.158269	0.000887	
0.001346	0.143502	0.000875	
0.001293	0.141601	0.000873	
0.001291	0.141527	0.000873	
0.001296	0.141711	0.000873	
0.001303	0.141979	0.000873	
0.001312	0.142294	0.000874	
0.001321	0.142628	0.000874	
0.001332	0.142992	0.000874	
0.001342	0.143372	0.000875	
0.001354	0.143787	0.000875	
0.001365	0.144184	0.000875	
0.001375	0.144533	0.000876	
0.001384	0.144837	0.000876	
0.001390	0.145034	0.000876	
0.001392	0.145128	0.000876	
0.001393	0.145146	0.000876	
0.001391	0.145071	0.000876	
0.001387	0.144941	0.000876	
0.001381	0.144737	0.000876	
0.001374	0.144488	0.000876	
0.001367	0.144235	0.000875	
0.001358	0.143934	0.000875	
0.001349	0.143628	0.000875	
0.001341	0.143320	0.000875	
0.001332	0.143006	0.000874	
0.001323	0.142701	0.000874	
0.001316	0.142427	0.000874	
0.001310	0.142207	0.000874	
0.001304	0.142018	0.000874	
0.001300	0.141868	0.000873	
0.001297	0.141746	0.000873	
0.001294	0.141654	0.000873	
0.001293	0.141591	0.000873	
0.001291	0.141545	0.000873	
0.001291	0.141518	0.000873	
0.001290	0.141494	0.000873	
0.001289	0.141475	0.000873	
0.001289	0.141458	0.000873	
0.001288	0.141421	0.000873	
0.001286	0.141354	0.000873	
0.001283	0.141230	0.000873	
0.001277	0.141012	0.000873	
0.001266	0.140626	0.000872	
0.001249	0.139996	0.000872	
0.001222	0.138957	0.000871	
0.001178	0.137282	0.000870	
0.001114	0.134739	0.000867	
0.001026	0.131079	0.000864	
0.000915	0.126126	0.000860	
0.000788	0.119861	0.000854	
0.000659	0.112785	0.000847	
0.000541	0.105388	0.000840	
0.000448	0.098670	0.000832	
0.000380	0.093136	0.000826	
0.000333	0.088922	0.000821	
0.000301	0.085852	0.000818	
0.000279	0.083616	0.000815	
0.000265	0.082040	0.000813	
0.000255	0.080946	0.000812	
0.000248	0.080148	0.000811	
0.000243	0.079609	0.000810	
0.000240	0.079231	0.000809	
0.000238	0.078972	0.000809	
0.000236	0.078771	0.000809	
0.000235	0.078636	0.000809	
0.000234	0.078539	0.000809	
0.000234	0.078463	0.000808	
0.000233	0.078404	0.000808	
0.000233	0.078360	0.000808	
0.000233	0.078333	0.000808	
0.000232	0.078319	0.000808	
0.000232	0.078315	0.000808	
0.000232	0.078317	0.000808	
0.000233	0.078334	0.000808	
0.000233	0.078365	0.000808	
0.000233	0.078419	0.000808	
0.000234	0.078505	0.000809	
0.000235	0.078606	0.000809	
0.000236	0.078723	0.000809	
0.000237	0.078857	0.000809	
0.000238	0.079012	0.000809	
0.000240	0.079188	0.000809	
0.000241	0.079389	0.000810	
0.000243	0.079615	0.000810	
0.000246	0.079874	0.000810	
0.000248	0.080167	0.000811	
0.000251	0.080496	0.000811	
0.000254	0.080866	0.000812	
0.000258	0.081286	0.000812	
0.000262	0.081761	0.000813	
0.000267	0.082293	0.000813	
0.000273	0.082888	0.000814	
0.000279	0.083558	0.000815	
0.000286	0.084308	0.000816	
0.000294	0.085140	0.000817	
0.000303	0.086061	0.000818	
0.000313	0.087082	0.000819	
0.000325	0.088201	0.000821	
0.000338	0.089411	0.000822	
0.000352	0.090715	0.000824	
0.000368	0.092126	0.000825	
0.000385	0.093637	0.000827	
0.000404	0.095230	0.000829	
0.000425	0.096899	0.000831	
0.000447	0.098651	0.000832	
0.000472	0.100470	0.000834	
0.000497	0.102338	0.000836	
0.000524	0.104242	0.000838	
0.000553	0.106179	0.000840	
0.000583	0.108129	0.000842	
0.000614	0.110065	0.000844	
0.000645	0.111967	0.000846	
0.000677	0.113832	0.000848	
0.000709	0.115650	0.000850	
0.000741	0.117407	0.000852	
0.000773	0.119097	0.000853	
0.000804	0.120726	0.000855	
0.000835	0.122287	0.000856	
0.000866	0.123765	0.000858	
0.000895	0.125159	0.000859	
0.000923	0.126478	0.000860	
0.000950	0.127723	0.000861	
0.000976	0.128886	0.000862	
0.001001	0.129976	0.000863	
0.001024	0.130995	0.000864	
0.001046	0.131946	0.000865	
0.001067	0.132825	0.000866	
0.001087	0.133634	0.000866	
0.001105	0.134381	0.000867	
0.001122	0.135067	0.000868	
0.001138	0.135694	0.000868	
0.001152	0.136267	0.000869	
0.001165	0.136791	0.000869	
0.001178	0.137272	0.000869	
0.001189	0.137708	0.000870	
0.001199	0.138101	0.000870	
0.001208	0.138455	0.000871	
0.001217	0.138773	0.000871	
0.001224	0.139055	0.000871	
0.001231	0.139302	0.000871	
0.001237	0.139520	0.000871	
0.001242	0.139708	0.000872	
0.001246	0.139871	0.000872	
0.001250	0.140010	0.000872	
0.001253	0.140128	0.000872	
0.001256	0.140229	0.000872	
0.001258	0.140313	0.000872	
0.001260	0.140383	0.000872	
0.001261	0.140441	0.000872	
0.001262	0.140487	0.000872	
0.001263	0.140524	0.000872	
0.001264	0.140554	0.000872	
0.001265	0.140575	0.000872	
0.001265	0.140591	0.000872	
0.001266	0.140601	0.000872	
0.001266	0.140605	0.000872	
0.001266	0.140605	0.000872	
0.001266	0.140600	0.000872	
0.001265	0.140592	0.000872	
0.001265	0.140579	0.000872	
0.001265	0.140563	0.000872	
0.001264	0.140543	0.000872	
0.001263	0.140519	0.000872	
0.001263	0.140492	0.000872	
0.001262	0.140461	0.000872	
0.001261	0.140425	0.000872	
0.001260	0.140387	0.000872	
0.001259	0.140344	0.000872	
0.001257	0.140298	0.000872	
0.001256	0.140250	0.000872	
0.001255	0.140201	0.000872	
0.001253	0.140152	0.000872	
0.001252	0.140106	0.000872	
0.001251	0.140066	0.000872	
0.001250	0.140034	0.000872	
0.001250	0.140011	0.000872	
0.001249	0.140001	0.000872	
0.001250	0.140006	0.000872	
0.001250	0.140024	0.000872	
0.001251	0.140058	0.000872	
0.001252	0.140105	0.000872	
0.001254	0.140165	0.000872	
0.001256	0.140235	0.000872	
0.001258	0.140311	0.000872	
0.001260	0.140390	0.000872	
0.001262	0.140469	0.000872	
0.001264	0.140545	0.000872	
0.001266	0.140615	0.000872	
0.001268	0.140679	0.000872	
0.001269	0.140737	0.000872	
0.001271	0.140787	0.000872	
0.001272	0.140830	0.000873	
0.001273	0.140867	0.000873	
0.001274	0.140899	0.000873	
0.001274	0.140925	0.000873	
0.001275	0.140948	0.000873	
0.001276	0.140967	0.000873	
0.001276	0.140983	0.000873	
0.001276	0.140995	0.000873	
0.001277	0.141004	0.000873	
0.001277	0.141009	0.000873	
0.001277	0.141012	0.000873	
0.001277	0.141012	0.000873	
0.001277	0.141010	0.000873	
0.001277	0.141005	0.000873	
0.001276	0.140999	0.000873	
0.001276	0.140991	0.000873	
0.001276	0.140984	0.000873	
0.001276	0.140975	0.000873	
0.001275	0.140967	0.000873	
0.001275	0.140960	0.000873	
0.001275	0.140953	0.000873	
0.001275	0.140946	0.000873	
0.001275	0.140941	0.000873	
0.001275	0.140937	0.000873	
0.001275	0.140932	0.000873	
0.001274	0.140929	0.000873	
0.001274	0.140927	0.000873	
0.001274	0.140925	0.000873	
0.001274	0.140923	0.000873	
0.001274	0.140921	0.000873	
0.001274	0.140921	0.000873	
0.001274	0.140919	0.000873	
0.001274	0.140919	0.000873	
0.001274	0.140918	0.000873	
0.001274	0.140918	0.000873	
0.001274	0.140918	0.000873	
0.001274	0.140919	0.000873	
0.001274	0.140920	0.000873	
0.001274	0.140921	0.000873	
0.001274	0.140921	0.000873	
0.001274	0.140923	0.000873	
0.001274	0.140924	0.000873	
0.001274	0.140926	0.000873	
0.001274	0.140928	0.000873	
0.001275	0.140930	0.000873	
0.001275	0.140933	0.000873	
0.001275	0.140936	0.000873	
0.001275	0.140939	0.000873	
0.001275	0.140942	0.000873	
0.001275	0.140945	0.000873	
0.001275	0.140948	0.000873	
0.001275	0.140951	0.000873	
0.001275	0.140953	0.000873	
0.001275	0.140954	0.000873	
0.001275	0.140955	0.000873	
0.001275	0.140955	0.000873	
0.001275	0.140954	0.000873	
0.001275	0.140952	0.000873	
0.001275	0.140950	0.000873	
0.001275	0.140947	0.000873	
0.001275	0.140944	0.000873	
0.001275	0.140940	0.000873	
0.001275	0.140937	0.000873	
0.001275	0.140933	0.000873	
0.001275	0.140930	0.000873	
0.001274	0.140927	0.000873	
0.001274	0.140925	0.000873	
0.001274	0.140922	0.000873	
0.001274	0.140921	0.000873	
0.001274	0.140918	0.000873	
0.001274	0.140917	0.000873	
0.001274	0.140916	0.000873	
0.001274	0.140915	0.000873	
0.001274	0.140914	0.000873	
0.001274	0.140914	0.000873	
0.001274	0.140913	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140913	0.000873	
0.001274	0.140914	0.000873	
0.001274	0.140915	0.000873	
0.001274	0.140916	0.000873	
0.001274	0.140916	0.000873	
0.001274	0.140917	0.000873	
0.001274	0.140918	0.000873	
0.001274	0.140920	0.000873	
0.001274	0.140921	0.000873	
0.001274	0.140922	0.000873	
0.001274	0.140923	0.000873	
0.001274	0.140925	0.000873	
0.001274	0.140925	0.000873	
0.001274	0.140926	0.000873	
0.001274	0.140926	0.000873	
0.001274	0.140927	0.000873	
0.001274	0.140927	0.000873	
0.001274	0.140926	0.000873	
0.001274	0.140925	0.000873	
0.001274	0.140925	0.000873	
0.001274	0.140923	0.000873	
0.001274	0.140922	0.000873	
0.001274	0.140921	0.000873	
0.001274	0.140920	0.000873	
0.001274	0.140918	0.000873	
0.001274	0.140918	0.000873	
0.001274	0.140916	0.000873	
0.001274	0.140916	0.000873	
0.001274	0.140915	0.000873	
0.001274	0.140914	0.000873	
0.001274	0.140914	0.000873	
0.001274	0.140913	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140912	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140910	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140903	0.000873	
0.001274	0.140899	0.000873	
0.001273	0.140892	0.000873	
0.001273	0.140883	0.000873	
0.001273	0.140872	0.000873	
0.001273	0.140858	0.000873	
0.001272	0.140840	0.000873	
0.001272	0.140820	0.000873	
0.001271	0.140797	0.000872	
0.001270	0.140774	0.000872	
0.001270	0.140749	0.000872	
0.001269	0.140725	0.000872	
0.001268	0.140704	0.000872	
0.001268	0.140686	0.000872	
0.001268	0.140672	0.000872	
0.001267	0.140665	0.000872	
0.001267	0.140661	0.000872	
0.001267	0.140663	0.000872	
0.001267	0.140669	0.000872	
0.001268	0.140679	0.000872	
0.001268	0.140690	0.000872	
0.001268	0.140704	0.000872	
0.001269	0.140718	0.000872	
0.001269	0.140732	0.000872	
0.001269	0.140746	0.000872	
0.001270	0.140758	0.000872	
0.001270	0.140770	0.000872	
0.001270	0.140781	0.000872	
0.001271	0.140791	0.000872	
0.001271	0.140799	0.000872	
0.001271	0.140807	0.000872	
0.001271	0.140813	0.000872	
0.001271	0.140818	0.000873	
0.001272	0.140823	0.000873	
0.001272	0.140826	0.000873	
0.001272	0.140829	0.000873	
0.001272	0.140831	0.000873	
0.001272	0.140833	0.000873	
0.001272	0.140834	0.000873	
0.001272	0.140834	0.000873	
0.001272	0.140834	0.000873	
0.001272	0.140834	0.000873	
0.001272	0.140834	0.000873	
0.001272	0.140833	0.000873	
0.001272	0.140832	0.000873	
0.001272	0.140832	0.000873	
0.001272	0.140831	0.000873	
0.001272	0.140830	0.000873	
0.001272	0.140830	0.000873	
0.001272	0.140828	0.000873	
0.001272	0.140828	0.000873	
0.001272	0.140828	0.000873	
0.001272	0.140828	0.000873	
0.001272	0.140828	0.000873	
0.001272	0.140829	0.000873	
0.001272	0.140830	0.000873	
0.001272	0.140831	0.000873	
0.001272	0.140832	0.000873	
0.001272	0.140834	0.000873	
0.001272	0.140837	0.000873	
0.001272	0.140840	0.000873	
0.001272	0.140843	0.000873	
0.001272	0.140846	0.000873	
0.001272	0.140850	0.000873	
0.001272	0.140853	0.000873	
0.001273	0.140857	0.000873	
0.001273	0.140860	0.000873	
0.001273	0.140863	0.000873	
0.001273	0.140867	0.000873	
0.001273	0.140870	0.000873	
0.001273	0.140874	0.000873	
0.001273	0.140876	0.000873	
0.001273	0.140879	0.000873	
0.001273	0.140881	0.000873	
0.001273	0.140884	0.000873	
0.001273	0.140886	0.000873	
0.001273	0.140888	0.000873	
0.001273	0.140890	0.000873	
0.001273	0.140891	0.000873	
0.001273	0.140893	0.000873	
0.001273	0.140893	0.000873	
0.001274	0.140894	0.000873	
0.001274	0.140895	0.000873	
0.001274	0.140896	0.000873	
0.001274	0.140896	0.000873	
0.001274	0.140897	0.000873	
0.001274	0.140897	0.000873	
0.001274	0.140897	0.000873	
0.001274	0.140897	0.000873	
0.001274	0.140898	0.000873	
0.001274	0.140898	0.000873	
0.001274	0.140898	0.000873	
0.001274	0.140899	0.000873	
0.001274	0.140899	0.000873	
0.001274	0.140900	0.000873	
0.001274	0.140900	0.000873	
0.001274	0.140900	0.000873	
0.001274	0.140901	0.000873	
0.001274	0.140902	0.000873	
0.001274	0.140902	0.000873	
0.001274	0.140902	0.000873	
0.001274	0.140903	0.000873	
0.001274	0.140904	0.000873	
0.001274	0.140904	0.000873	
0.001274	0.140905	0.000873	
0.001274	0.140905	0.000873	
0.001274	0.140906	0.000873	
0.001274	0.140906	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140905	0.000873	
0.001274	0.140904	0.000873	
0.001274	0.140902	0.000873	
0.001274	0.140900	0.000873	
0.001274	0.140896	0.000873	
0.001273	0.140892	0.000873	
0.001273	0.140886	0.000873	
0.001273	0.140879	0.000873	
0.001273	0.140872	0.000873	
0.001273	0.140861	0.000873	
0.001272	0.140849	0.000873	
0.001272	0.140835	0.000873	
0.001271	0.140818	0.000873	
0.001271	0.140799	0.000872	
0.001270	0.140778	0.000872	
0.001270	0.140754	0.000872	
0.001269	0.140728	0.000872	
0.001268	0.140699	0.000872	
0.001267	0.140667	0.000872	
0.001266	0.140635	0.000872	
0.001266	0.140601	0.000872	
0.001265	0.140566	0.000872	
0.001264	0.140533	0.000872	
0.001263	0.140501	0.000872	
0.001262	0.140473	0.000872	
0.001261	0.140448	0.000872	
0.001261	0.140430	0.000872	
0.001261	0.140418	0.000872	
0.001260	0.140413	0.000872	
0.001261	0.140416	0.000872	
0.001261	0.140428	0.000872	
0.001261	0.140448	0.000872	
0.001262	0.140476	0.000872	
0.001263	0.140509	0.000872	
0.001264	0.140547	0.000872	
0.001265	0.140588	0.000872	
0.001266	0.140629	0.000872	
0.001267	0.140670	0.000872	
0.001269	0.140709	0.000872	
0.001269	0.140746	0.000872	
0.001270	0.140777	0.000872	
0.001271	0.140804	0.000872	
0.001272	0.140828	0.000873	
0.001272	0.140846	0.000873	
0.001273	0.140862	0.000873	
0.001273	0.140873	0.000873	
0.001273	0.140883	0.000873	
0.001273	0.140889	0.000873	
0.001274	0.140895	0.000873	
0.001274	0.140898	0.000873	
0.001274	0.140902	0.000873	
0.001274	0.140904	0.000873	
0.001274	0.140905	0.000873	
0.001274	0.140907	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140910	0.000873	
0.001274	0.140910	0.000873	
0.001274	0.140910	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140911	0.000873	
0.001274	0.140910	0.000873	
0.001274	0.140909	0.000873	
0.001274	0.140908	0.000873	
0.001274	0.140906	0.000873	
0.001274	0.140903	0.000873	
0.001274	0.140899	0.000873	
0.001273	0.140893	0.000873	
0.001273	0.140883	0.000873	
0.001273	0.140869	0.000873	
0.001272	0.140850	0.000873	
0.001272	0.140823	0.000873	
0.001271	0.140788	0.000872	
0.001269	0.140741	0.000872	
0.001268	0.140680	0.000872	
0.001266	0.140603	0.000872	
0.001263	0.140508	0.000872	
0.001260	0.140395	0.000872	
0.001256	0.140260	0.000872	
0.001252	0.140105	0.000872	
0.001248	0.139931	0.000872	
0.001242	0.139742	0.000872	
0.001237	0.139538	0.000871	
0.001231	0.139321	0.000871	
0.001225	0.139102	0.000871	
0.001220	0.138884	0.000871	
0.001214	0.138665	0.000871	
0.001208	0.138447	0.000871	
0.001203	0.138243	0.000870	
0.001198	0.138051	0.000870	
0.001193	0.137865	0.000870	
0.001188	0.137686	0.000870	
0.001184	0.137524	0.000870	
0.001180	0.137376	0.000870	
0.001177	0.137233	0.000869	
0.001173	0.137096	0.000869	
0.001170	0.136975	0.000869	
0.001167	0.136868	0.000869	
0.001165	0.136768	0.000869	
0.001163	0.136679	0.000869	
0.001161	0.136617	0.000869	
0.001160	0.136578	0.000869	
0.001159	0.136554	0.000869	
0.001159	0.136551	0.000869	
0.001160	0.136583	0.000869	
0.001162	0.136647	0.000869	
0.001164	0.136735	0.000869	
0.001167	0.136852	0.000869	
0.001171	0.137008	0.000869	
0.001176	0.137196	0.000869	
0.001181	0.137401	0.000870	
0.001187	0.137623	0.000870	
0.001193	0.137864	0.000870	
0.001199	0.138113	0.000870	
0.001206	0.138357	0.000870	
0.001212	0.138593	0.000871	
0.001218	0.138820	0.000871	
0.001224	0.139037	0.000871	
0.001229	0.139233	0.000871	
0.001234	0.139410	0.000871	
0.001238	0.139573	0.000871	
0.001242	0.139718	0.000872	
0.001245	0.139845	0.000872	
0.001248	0.139954	0.000872	
0.001251	0.140051	0.000872	
0.001253	0.140136	0.000872	
0.001255	0.140211	0.000872	
0.001257	0.140281	0.000872	
0.001259	0.140350	0.000872	
0.001261	0.140427	0.000872	
0.001263	0.140522	0.000872	
0.001267	0.140653	0.000872	
0.001272	0.140850	0.000873	
0.001281	0.141156	0.000873	
0.001294	0.141629	0.000873	
0.001314	0.142357	0.000874	
0.001344	0.143446	0.000875	
0.001389	0.145008	0.000876	
0.001452	0.147156	0.000878	
0.001539	0.149988	0.000880	
0.001652	0.153525	0.000883	
0.001792	0.157671	0.000886	
0.001958	0.162280	0.000890	
0.002147	0.167166	0.000893	
0.002350	0.172095	0.000897	
0.002558	0.176826	0.000900	
0.002763	0.181230	0.000904	
0.002962	0.185259	0.000906	
0.003150	0.188881	0.000909	
0.003324	0.192095	0.000911	
0.003485	0.194951	0.000913	
0.003635	0.197531	0.000915	
0.003776	0.199881	0.000916	
0.003909	0.202032	0.000918	
0.004036	0.204039	0.000919	
0.004160	0.205959	0.000920	
0.004281	0.207786	0.000922	
0.004398	0.209517	0.000923	
0.004511	0.211147	0.000924	
0.004619	0.212680	0.000925	
0.004720	0.214092	0.000926	
0.004812	0.215358	0.000926	
0.004894	0.216466	0.000927	
0.004966	0.217425	0.000928	
0.005027	0.218230	0.000928	
0.005077	0.218885	0.000929	
0.005117	0.219408	0.000929	
0.005148	0.219818	0.000929	
0.005173	0.220133	0.000929	
0.005191	0.220369	0.000930	
0.005205	0.220545	0.000930	
0.005215	0.220674	0.000930	
0.005222	0.220769	0.000930	
0.005228	0.220836	0.000930	
0.005231	0.220884	0.000930	
0.005234	0.220920	0.000930	
0.005236	0.220945	0.000930	
0.005237	0.220963	0.000930	
0.005238	0.220976	0.000930	
0.005239	0.220984	0.000930	
0.005239	0.220988	0.000930	
0.005240	0.220990	0.000930	
0.005240	0.220991	0.000930	
0.005239	0.220988	0.000930	
0.005239	0.220983	0.000930	
0.005238	0.220974	0.000930	
0.005237	0.220963	0.000930	
0.005236	0.220948	0.000930	
0.005235	0.220929	0.000930	
0.005233	0.220904	0.000930	
0.005231	0.220875	0.000930	
0.005228	0.220837	0.000930	
0.005224	0.220791	0.000930	
0.005220	0.220737	0.000930	
0.005215	0.220673	0.000930	
0.005209	0.220597	0.000930	
0.005202	0.220513	0.000930	
0.005195	0.220417	0.000930	
0.005186	0.220309	0.000930	
0.005177	0.220191	0.000930	
0.005167	0.220060	0.000929	
0.005156	0.219918	0.000929	
0.005144	0.219764	0.000929	
0.005132	0.219603	0.000929	
0.005119	0.219441	0.000929	
0.005107	0.219284	0.000929	
0.005096	0.219137	0.000929	
0.005087	0.219015	0.000929	
0.005080	0.218930	0.000929	
0.005076	0.218881	0.000929	
0.005076	0.218875	0.000929	
0.005079	0.218917	0.000929	
0.005086	0.219005	0.000929	
0.005095	0.219125	0.000929	
0.005106	0.219271	0.000929	
0.005119	0.219437	0.000929	
0.005132	0.219610	0.000929	
0.005145	0.219781	0.000929	
0.005158	0.219942	0.000929	
0.005170	0.220092	0.000929	
0.005180	0.220228	0.000930	
0.005189	0.220345	0.000930	
0.005197	0.220445	0.000930	
0.005204	0.220532	0.000930	
0.005209	0.220603	0.000930	
0.005214	0.220661	0.000930	
0.005217	0.220707	0.000930	
0.005220	0.220745	0.000930	
0.005223	0.220773	0.000930	
0.005224	0.220794	0.000930	
0.005225	0.220809	0.000930	
0.005226	0.220818	0.000930	
0.005226	0.220823	0.000930	
0.005226	0.220823	0.000930	
0.005226	0.220817	0.000930	
0.005225	0.220807	0.000930	
0.005224	0.220792	0.000930	
0.005222	0.220770	0.000930	
0.005220	0.220740	0.000930	
0.005217	0.220698	0.000930	
