186466064,85371323,1049497357,-97051150
186437697,85367564,1049501919,-97059622
186453230,85359788,1049495276,-97108440
186389134,85377136,1049501329,-97150797
186376813,85392056,1049494645,-97233494
186300189,85356504,1049501354,-97339066
186202042,85361712,1049524824,-97269200
186219389,85380257,1049528909,-97175593
186225513,85367251,1049522085,-97248961
186168645,85361154,1049531825,-97258072
186245832,85357922,1049513740,-97308287
186263785,85317375,1049527567,-97160238
186294301,85348828,1049534234,-97001967
186211549,85328640,1049547282,-97037422
186288009,85314666,1049543739,-96941237
186190796,85301708,1049542247,-97155307
186119506,85293055,1049554023,-97172266
186113315,85319254,1049566432,-97026988
186134731,85317822,1049561193,-97043836
186164359,85330774,1049560250,-96985805
186170840,85306784,1049548725,-97119106
186139191,85317803,1049560225,-97045775
186119396,85323714,1049556089,-97123240
186035411,85345215,1049575783,-97052386
186011258,85349385,1049582769,-97019457
185963206,85342882,1049590414,-97034578
186011504,85378247,1049580251,-97020835
185936124,85337464,1049585561,-97143661
185819400,85320463,1049599817,-97227850
185574051,85290209,1049613026,-97579694
185430879,85156466,1049654259,-97525091
185291968,85133634,1049655922,-97790744
185194676,84912580,1049592041,-98847153
184844782,84254976,1049678055,-99150829
185331234,83924076,1049687964,-98415935
185455286,83550392,1049680585,-98578810
185070567,82607443,1049927447,-97461118
185001743,82039473,1050115610,-96033840
184972239,81923608,1050174959,-95539310
185403368,81568318,1050272881,-93917601
185478820,81128337,1050353775,-93242647
185751431,80926475,1050372356,-92664357
185951893,80728088,1050313800,-93098109
185825191,80124443,1050441390,-92430621
185512011,79325287,1050630824,-91592086
185256262,78629582,1050757246,-91258675
185333667,77884703,1050874746,-90383121
185669385,77241993,1050966860,-89166510
186314318,76748623,1050990871,-87956194
186783449,76434420,1050993815,-87196416
186959655,76336055,1050990051,-86949992
187026295,76339207,1050977298,-86958065
186940247,76303382,1050991326,-87004974
186424323,76151991,1051093100,-87015079
185928884,75945270,1051147333,-87598606
185668460,75674263,1051210091,-87632345
185698360,75468883,1051286629,-86824223
185643859,75533136,1051295125,-86782002
186219844,75419875,1051278997,-85836815
186999381,75498192,1051237336,-84574302
187691086,75651667,1051191319,-83469723
188203246,75471289,1051201757,-82340719
188285849,75373354,1051254558,-81563814
188161080,75184049,1051328671,-81069706
188026965,75102887,1051367415,-80953566
187287863,74917782,1051476833,-81415912
186495049,74830358,1051581486,-81962657
186073877,74675295,1051645418,-82240496
186017008,74642890,1051645501,-82397343
185920862,74525333,1051690653,-82144039
185992515,74572722,1051685329,-82006890
185773165,74557427,1051666311,-82758389
185690533,74258968,1051720242,-82526481
185786451,73868531,1051808279,-81533048
185633137,73794380,1051817952,-81824056
185528798,73761491,1051832908,-81898032
185706650,73772050,1051800339,-81903767
185626782,73543707,1051855979,-81574949
185160766,73563293,1051907080,-81956403
184586851,73530681,1051961850,-82574673
184415698,73631419,1052021502,-82105919
183922046,73594010,1052075165,-82557555
183547870,73474861,1052175010,-82222958
183005068,73508656,1052193213,-83163733
182978936,73497650,1052206690,-83060349
182722063,73635185,1052169062,-83975301
182535883,73429898,1052264321,-83363863
182435114,73619607,1052248822,-83612239
182154364,73479813,1052251005,-84316405
182389193,73580919,1052253916,-83682272
181894272,73656160,1052185438,-85533021
181997029,73625706,1052275232,-84226212
181963814,73769177,1052203370,-85065964
181760967,73493199,1052234952,-85347004
181965066,73448945,1052247599,-84792861
181552723,73178690,1052245734,-85925177
182003273,72958409,1052269915,-84857462
181907424,72859056,1052195774,-86059023
181989910,72308505,1052283030,-85278705
182416630,71969287,1052247287,-85095494
182647881,71878557,1052193794,-85337596
182915412,71741957,1052152312,-85391330
183292751,71780220,1052098618,-85211872
183095071,71691108,1052064098,-86132882
182974600,71404266,1052145342,-85633178
183203773,71288566,1052141797,-85282703
183015714,71229065,1052155541,-85565936
183122656,71252192,1052142537,-85477860
183207532,71306667,1052120018,-85527826
182965939,71576858,1052113636,-85896731
182691542,71910462,1052073317,-86691947
182430991,72151739,1052064756,-87142502
181918397,72412839,1052086206,-87735686
181694791,72412666,1052100341,-88028770
181530056,72106761,1052188109,-87569183
181536569,71954002,1052232571,-87146078
181645993,71814267,1052257379,-86733028
181942740,71696354,1052265239,-86111582
182122077,71682487,1052242894,-86017333
182102141,71503393,1052248875,-86135330
181979057,71177242,1052267053,-86442742
181970984,70746591,1052341583,-85904291
181949804,70421072,1052345962,-86162545
181899483,70227688,1052300746,-86974942
181773369,70243473,1052291703,-87334289
181743372,70357997,1052260799,-87676163
182097222,70466758,1052161722,-88043523
182612417,70546589,1052074039,-87961091
183112714,70709824,1051993009,-87759485
183377107,70932510,1051959914,-87424075
183360152,71190741,1051935652,-87541573
183219769,71408374,1051947913,-87510762
183125146,71424508,1051975286,-87366372
182924810,71458668,1052031502,-87080518
183125492,71492233,1052003312,-86971906
183193332,71300678,1052021593,-86764988
183407282,70772567,1052143021,-85260158
183546266,70667338,1052186332,-84510711
183775873,70532234,1052159500,-84458854
184464465,70022245,1052171149,-83228507
185212489,69816132,1052136244,-82175376
185225222,69788073,1052137717,-82151652
185375201,69839456,1052125816,-81921854
185044501,69672158,1052162526,-82339285
184495284,69426556,1052237112,-82824339
183592156,69060011,1052353648,-83652163
182971767,68687092,1052457895,-84005530
182557988,68371058,1052501367,-84616142
182168333,67874775,1052584487,-84820659
182103926,67598649,1052631925,-84590350
182194414,67396030,1052625829,-84633190
182187194,66882655,1052671463,-84488262
182396926,66425306,1052712204,-83887147
182330251,66273200,1052731517,-83909923
182395532,66148527,1052713989,-84086249
182652684,66000276,1052723264,-83526953
182539377,65987694,1052744942,-83511205
182687549,65940987,1052720202,-83536177
182788014,65875456,1052712159,-83469583
182729857,65832390,1052718622,-83549258
182686073,65800420,1052713432,-83735325
182720058,65727131,1052730518,-83503648
182791094,65693395,1052753909,-83078850
182772369,65763346,1052735136,-83302268
182777557,65759743,1052732700,-83324512
182740972,65759879,1052740207,-83309753
182805717,65804946,1052734030,-83210211
182777477,65773842,1052732888,-83311185
182698500,65887729,1052793400,-82626847
182401880,66159933,1052771671,-83338016
182247771,66132976,1052804688,-83279204
182171079,66108533,1052851233,-82876867
181952439,66292701,1052846455,-83269435
181862837,66269873,1052872510,-83153651
181946574,66287241,1052932272,-82194548
182002496,66595747,1052892668,-82328673
182119059,66879934,1052918692,-81503802
182189244,67073516,1052922417,-81139057
182576628,67409042,1052879761,-80542215
182749236,67734272,1052812682,-80754728
183123688,68229712,1052780663,-79902831
183217597,68653045,1052732693,-79957063
183499094,69154919,1052701505,-79287172
183360131,69220006,1052730886,-79161507
183442369,69302448,1052730712,-78900822
183386904,69707463,1052706466,-78996360
183465122,69990164,1052647547,-79349202
183576928,70082552,1052632207,-79212570
183550904,70207501,1052642199,-79029210
183721605,70284873,1052586558,-79304578
183588081,70306904,1052643961,-78830805
183593841,70328465,1052640713,-78841533
184004371,70477296,1052586567,-78474014
184369880,70741857,1052534830,-78071267
184708490,70807392,1052486558,-77862192
185015648,71067821,1052418093,-77821243
184918771,71134055,1052410971,-78086801
185196775,71120571,1052387104,-77761361
185442908,71503311,1052278245,-78295220
185419296,71542842,1052267118,-78464379
185378213,71577828,1052266873,-78532787
185329936,71559343,1052270229,-78618545
185384478,71574702,1052267663,-78510267
185385747,71550405,1052261606,-78610523
185463531,71372822,1052283142,-78299622
185668356,71367149,1052240248,-78395831
185734234,71353106,1052226509,-78436981
185645846,71431027,1052219836,-78664465
185373715,71493682,1052227481,-79145469
185310111,71490361,1052237118,-79169261
185303754,71511315,1052245712,-79050906
185259004,71453226,1052255594,-79076759
185158066,71438261,1052270779,-79124560
185233107,71446208,1052258378,-79106701
185223889,71446761,1052257515,-79139254
185131111,71367839,1052278378,-79150106
184770704,71406663,1052299498,-79674561
184525911,71450837,1052359306,-79411765
184504310,71594553,1052356098,-79375004
184559513,72093435,1052344124,-78952785
185000933,72664255,1052308273,-77867015
185501597,73308152,1052214455,-77338598
185728611,73672775,1052248983,-75965387
185684602,74374967,1052255225,-75299330
185540967,75141404,1052146753,-76400104
185555538,75686151,1052060439,-77013179
185478618,75906153,1052043848,-77208317
185235003,75989184,1052049420,-77634298
184951431,76114362,1052109190,-77377211
184722903,76326930,1052136850,-77337484
184470628,76479859,1052099182,-78294919
184294615,76386216,1052110324,-78650185
184133996,76014287,1052215381,-77978325
184446316,75654213,1052253229,-77074646
184717769,75442389,1052237769,-76843072
184641435,75472129,1052197647,-77543486
184677146,75345439,1052204782,-77484829
184824994,75402713,1052151210,-77803483
184690004,75535683,1052090339,-78811604
184495817,75447145,1052108322,-79110480
184609806,75227295,1052129910,-78766135
184618448,75101008,1052164978,-78397103
184673476,74804197,1052203192,-78037598
184867440,74811305,1052154519,-78227663
184677318,74907464,1052129110,-78923259
184592192,75142047,1052126488,-78934308
184237527,75457198,1052106959,-79718453
184056895,75521322,1052122003,-79876134
183457551,75545642,1052143891,-80936040
182715765,75482835,1052191353,-82047092
181964971,75397057,1052267858,-82808579
181240953,75295771,1052358070,-83338884
181132779,75165164,1052377371,-83447900
181062132,74977675,1052402143,-83457302
181065130,74978904,1052401641,-83456036
180761083,74893376,1052402306,-84179589
180490749,74709712,1052414453,-84768146
180214647,74448163,1052475063,-84832290
180054599,74289808,1052502056,-84984082
180047971,74284531,1052501348,-85011501
180086441,74321710,1052451421,-85505652
179974734,74206467,1052435859,-86039318
179696697,73770174,1052565343,-85409387
179493676,73649748,1052624048,-85216514
179518934,73603536,1052655388,-84815166
179838522,73617559,1052617522,-84595628
180282717,73592440,1052610921,-83741902
180612160,73628992,1052610515,-83002746
180954200,73875175,1052625814,-81837795
181262837,74521191,1052586160,-81076345
181553886,75211921,1052491216,-81020532
181516956,75970087,1052484370,-80482989
181333671,76575119,1052466120,-80560953
181262671,77033841,1052515940,-79626939
181198633,77359198,1052528235,-79293888
181204477,77447567,1052600162,-78232408
181177367,77433407,1052684551,-77166394
181395379,77413950,1052706579,-76369682
181494026,77225211,1052729729,-76006672
181442522,76568005,1052816904,-75585778
181842714,76361403,1052838056,-74532037
181912584,76354957,1052822264,-74591345
182242974,76340036,1052757295,-74717669
182459499,76283036,1052682378,-75301099
182602396,76394259,1052634518,-75510948
182406637,76531596,1052553866,-76955132
182508597,76544895,1052538180,-76914867
182348087,76535736,1052506690,-77730998
182105516,76350129,1052503156,-78525549
182257995,76122447,1052560205,-77623262
182430820,76061657,1052477160,-78399330
182565816,75709527,1052508311,-78006959
182736445,75373506,1052535335,-77567244
182633427,75151095,1052564989,-77623098
182751814,75158559,1052544018,-77621787
182864225,74917589,1052555340,-77436404
183154562,74791551,1052514857,-77422721
183186160,74737606,1052434117,-78490311
183403727,74729958,1052379626,-78720058
183229312,74812338,1052384815,-78977975
182681276,74787716,1052441938,-79507135
182186475,75149267,1052442044,-80295442
181705240,75155434,1052503587,-80572041
181653895,75093965,1052545681,-80194244
181584635,75145131,1052534688,-80446904
181521296,75130439,1052542050,-80507087
181590001,74973315,1052576447,-80047752
181835306,74828353,1052599612,-79319141
182123879,74697394,1052608295,-78663143
182514950,74525676,1052626026,-77676854
182794697,74732227,1052572085,-77551884
182695144,74990721,1052514203,-78318582
182827133,75034704,1052489850,-78295923
182816381,75047202,1052496319,-78222035
182828126,75253359,1052449769,-78621847
182812905,75506255,1052434925,-78613457
182578384,76178771,1052320068,-80034040
182085962,76315363,1052331156,-80874694
181930593,76326898,1052370429,-80701954
181406243,75944264,1052513101,-80380926
181445185,75747197,1052591402,-79448352
181415469,75791144,1052603558,-79313063
181497296,75894959,1052567608,-79503648
181855929,75902068,1052537795,-79071644
182256303,75976904,1052522553,-78277615
182515706,76165374,1052536117,-77302020
182586073,76260196,1052523606,-77212781
182871995,76509600,1052476883,-76926192
183139325,76950073,1052376148,-77228782
183149186,77015222,1052375129,-77154330
183351510,77320862,1052321562,-77098941
183328034,77856278,1052176396,-78582871
183329200,77862859,1052150987,-78913141
183424103,77976130,1052126499,-78907368
183732562,78009938,1052048485,-79196285
184014905,77741156,1052092426,-78215511
184568021,77658052,1052073082,-77249453
186160168,77192900,1051825654,-77265232
187969353,76623416,1051624089,-76188282
189217613,76783735,1051369844,-76438639
190025940,77007655,1051042160,-78687415
191284429,76765561,1050747660,-79800855
192435116,76845116,1050457062,-80777548
193459801,77454627,1050176498,-81393367
194315703,78063435,1049892174,-82433941
194800496,78259268,1049720230,-83289099
194707753,78264351,1049752207,-83097995
194851719,78414138,1049748593,-82663773
195546292,78563226,1049663371,-81960733
195889447,78224994,1049602372,-82245142
196482980,78856448,1049601925,-80205966
197113197,80115705,1049425294,-79720326
197697688,81340034,1049246513,-79384355
198168719,83219054,1048820917,-81846882
198803455,84899821,1048412065,-83794201
199552127,86441259,1048092812,-84438266
199624971,88361611,1047731583,-86730229
199635753,89579599,1047424286,-89134354
199866707,90329236,1047348019,-88755631
200238802,90836194,1047321610,-87704959
200745679,91801414,1047168905,-87363969
201383764,92708846,1046920970,-87906984
201441865,92568986,1046841720,-88859872
202006767,91889849,1046980649,-86617253
202460981,91815282,1047063867,-84606555
202813600,91777255,1047040822,-84086867
203034048,91866828,1046966935,-84376560
203277935,91716933,1046925745,-84463447
203785885,91306851,1047018887,-82506531
204378559,90875154,1047158010,-79703939
204973645,90694870,1047182835,-78037542
205570138,90613071,1047213289,-76131597
206404979,90749779,1047174901,-74213816
207533347,90690809,1047134973,-71658438
208304878,90573783,1047175685,-68920572
208640993,91010640,1047137292,-67904207
208193334,91485736,1047123304,-68848933
207722589,91866269,1047155016,-69280462
207257448,91847677,1047338518,-67910829
207011277,92115956,1047451398,-66543595
207328755,93188177,1047367510,-65372371
207783159,94051908,1047238308,-64759702
208473087,95086441,1047029920,-64400148
208664973,95410034,1047000473,-63775817
208471070,95501641,1047089601,-62802137
208139143,95434298,1047188793,-62349958
207956339,95117444,1047272070,-62044653
207613139,95125012,1047313175,-62487010
206877501,94285894,1047465928,-63627811
206808333,93570851,1047546089,-63588529
206500745,92998285,1047604890,-64453516
206209098,92217017,1047640922,-65907732
206031139,91252844,1047760290,-65908753
206133465,90603867,1047834635,-65299412
206182150,90292632,1047815414,-65882637
207372774,90236039,1047633837,-65106306
209098611,91208844,1047220928,-64873197
209755420,92003442,1046968997,-65691931
210781540,92500036,1046770782,-64863578
210540608,93509058,1046616385,-66665747
209955680,94198460,1046487276,-69506271
209177272,94841549,1046550334,-70027384
208201296,95659749,1046645249,-70403468
207543086,96256846,1046757094,-69868238
207150913,96982529,1046821132,-69064492
206932443,98445111,1046682644,-69745730
207024575,99565075,1046433516,-71596209
207884715,99972937,1046276963,-70819271
208435735,100933617,1046110816,-70289411
207031678,102392602,1046040336,-73312709
205303861,103882890,1046005560,-76501907
204714680,105306702,1045833830,-78457005
204099426,106926092,1045532794,-81810244
201120406,110264794,1045292993,-87614624
192876125,111843268,1046103592,-94226575
180352223,109800972,1048445199,-95392272
164873151,105523157,1051986099,-89041526
145195912,102096465,1055747849,-82537524
121093791,97764882,1059655777,-76350894
92180591,89909942,1063677131,-70223708
60385431,79396723,1067340865,-61275953
26889459,67749429,1070259662,-46397540
6027885,-57375640,-1071926019,23828906
37725404,-48496431,-1071982114,860227
70076659,-42240787,-1070362879,-23444820
100490042,-40842414,-1067169192,-48011153
131241159,-43457996,-1062975879,-62377241
162879335,-47078039,-1058319452,-64306322
193715581,-51587646,-1053225418,-58742376
223067204,-55632277,-1047598553,-51019769
250143072,-59299897,-1041465763,-46717618
275134110,-62481929,-1035110724,-43177814
298351049,-64888442,-1028546939,-42293733
320215004,-65291614,-1021792524,-45386207
340844262,-63099237,-1015131362,-47680797
360207822,-60679407,-1008448890,-50148799
378468336,-60134675,-1001576834,-53916053
394516806,-60136123,-995010169,-60115331
408554500,-60147117,-989161985,-62814094
419669590,-60239215,-984486319,-62902797
428811027,-60551829,-980498652,-63228938
434912967,-59928481,-977948790,-61606918
436935505,-59545584,-977037892,-62113290
433941137,-59933728,-978213071,-64205910
427030537,-60859441,-980902289,-68504221
417075567,-62954864,-984747267,-72656199
404649867,-64411239,-989779913,-73259172
390462444,-65137981,-995536365,-71584069
373041314,-66089793,-1002210265,-70486337
352225571,-66923181,-1009643377,-70712016
330502442,-66741539,-1017108425,-68741686
306927758,-66144783,-1025030656,-60441714
282073607,-64512445,-1032669736,-52795323
255743959,-61194102,-1040120762,-43800505
225308889,-59309127,-1047550431,-35739762
193015719,-58453582,-1054074968,-34286421
159866507,-57184647,-1059831044,-29189336
126970461,-54756961,-1064674735,-16413179
95682732,-52949393,-1068155109,-2710441
64648637,-51896180,-1070420160,15794872
34516291,-53208239,-1071345216,33443056
5746727,-54888881,-1071312422,46533719
21808032,58579144,1070391469,-57240753
47440533,62883380,1068833530,-65661771
70998244,65807740,1066940984,-72021061
92558238,69153629,1064819030,-75714375
111894387,71216274,1062437325,-80969940
128389975,72417953,1060058042,-86427572
143585725,72956861,1058032958,-86880388
156314153,74071349,1056144779,-86939581
166554079,73799167,1054521770,-87856267
175999095,74863142,1053040093,-86301190
184646623,77665343,1051440319,-85254662
192301849,79086488,1050058942,-84041913
199506893,81016046,1048773879,-81414110
205475226,83163435,1047471284,-81173797
209582855,84516792,1046605625,-80436848
210760557,84067932,1046191701,-83168281
211651238,83876768,1045904672,-84695396
213019754,84684740,1045355607,-87201783
213685370,84718713,1045124901,-88298563
214160484,83217004,1045597063,-82815289
213900065,82032847,1046176274,-77161925
212938151,82023545,1046501719,-75399290
211999521,82738918,1046489619,-77404112
211035586,83278931,1046526968,-78939024
210059320,82890516,1046800329,-78324915
209050981,82645438,1046962963,-79104110
207821347,83080508,1046810433,-83769505
203659188,84791028,1046848402,-91451328
194458822,87674973,1047650285,-99242932
180810142,90696114,1049890653,-98650649
160236220,90046795,1053331955,-98127401
134716780,86180042,1057506313,-95002796
106017730,80818186,1061986637,-85641895
75167028,75155857,1066095646,-71155358
42127859,69933785,1069070783,-57824515
8007894,64856982,1070758466,-46122200
24490082,-60144460,-1071220599,34508096
57318601,-56055633,-1070416592,26498141
90248779,-52186287,-1068513761,18201397
124710560,-49956901,-1065271805,8310932
157350867,-48723344,-1061031313,-35983
188817973,-47704482,-1055900296,-8253877
218600313,-48533537,-1050020212,-15392037
246650042,-48781454,-1043691969,-20315092
273054530,-49491373,-1036916782,-26774551
297457444,-50654415,-1029854293,-35704018
319857793,-51633339,-1022688007,-45328787
340638960,-53314965,-1015476969,-53391048
360168805,-55197244,-1008272299,-59450435
378473320,-56035506,-1001492330,-59570722
394468299,-56170572,-995492857,-56147901
405918444,-57177224,-990973177,-53428904
412201970,-58591251,-988317499,-52977454
414491568,-59628726,-987219899,-54401285
412301775,-60493734,-988171970,-52776873
405854751,-60995492,-990867749,-51614699
394904441,-62288728,-995230326,-51047661
380090729,-63472127,-1000961994,-49982643
361182933,-64796272,-1007924128,-48518617
338279996,-66497596,-1015768413,-47756514
313232122,-66356809,-1023856513,-46036161
284747443,-64122857,-1032566959,-39168017
253488342,-61404921,-1040923753,-37045138
