num, time, PAT, eSBP, eDBP, tSBP, tDBP
923,792957,216,0,0,0,0
924,793867,215,0,0,0,0
925,794793,215,0,0,0,0
926,795683,216,0,0,0,0
927,796509,211,0,0,0,0
928,797350,210,0,0,0,0
929,798221,208,0,0,0,0
930,799151,208,0,0,0,0
931,800096,207,0,0,0,0
932,801024,207,0,0,0,0
933,801919,208,0,0,0,0
934,802817,209,0,0,0,0
935,803724,207,0,0,0,0
936,804660,208,0,0,0,0
937,805570,208,0,0,0,0
938,806456,208,0,0,0,0
939,807362,207,0,0,0,0
940,808316,207,0,0,0,0
941,809291,207,0,0,0,0
942,810269,206,0,0,0,0
943,811267,207,0,0,0,0
944,812278,207,0,0,0,0
945,813269,209,0,0,0,0
946,814173,210,0,0,0,0
947,815068,209,0,0,0,0
948,815967,210,0,0,0,0
949,816896,208,0,0,0,0
950,817785,206,0,0,0,0
951,818674,206,0,0,0,0
952,819591,206,0,0,0,0
953,820526,206,0,0,0,0
954,821425,206,0,0,0,0
955,822260,207,0,0,0,0
956,823126,205,0,0,0,0
957,824033,206,0,0,0,0
958,824974,206,0,0,0,0
959,825868,208,0,0,0,0
960,826754,209,0,0,0,0
961,827673,209,0,0,0,0
962,828620,209,0,0,0,0
963,829589,208,0,0,0,0
964,830556,208,0,0,0,0
965,831490,209,0,0,0,0
966,832453,210,0,0,0,0
967,833417,211,0,0,0,0
968,834384,212,0,0,0,0
969,835316,213,0,0,0,0
970,836207,211,0,0,0,0
971,837096,212,0,0,0,0
972,838005,211,0,0,0,0
973,838907,210,0,0,0,0
974,839763,209,0,0,0,0
975,840620,209,0,0,0,0
976,841504,206,0,0,0,0
977,842412,206,0,0,0,0
978,843310,205,0,0,0,0
979,844206,204,0,0,0,0
980,845144,204,0,0,0,0
981,846072,205,0,0,0,0
982,846967,205,0,0,0,0
983,847854,206,0,0,0,0
984,848747,208,0,0,0,0
985,849642,208,0,0,0,0
986,850524,209,0,0,0,0
987,851386,209,0,0,0,0
988,852253,208,0,0,0,0
989,853165,209,0,0,0,0
990,854013,210,0,0,0,0
991,854864,202,0,0,0,0
992,855706,201,0,0,0,0
993,856584,201,0,0,0,0
994,857443,201,0,0,0,0
995,858319,200,0,0,0,0
996,859167,207,0,0,0,0
997,859976,208,0,0,0,0
998,860741,210,0,0,0,0
999,861506,210,0,0,0,0
1000,862272,212,0,0,0,0
1001,863076,213,0,0,0,0
1002,863927,196,0,0,0,0
1003,864790,195,0,0,0,0
1004,865633,195,0,0,0,0
1005,866467,194,0,0,0,0
1006,867316,193,0,0,0,0
1007,868195,210,0,0,0,0
1008,869104,210,0,0,0,0
1009,869966,211,0,0,0,0
1010,870774,211,0,0,0,0
1011,871631,213,0,0,0,0
1012,872582,212,0,0,0,0
1013,873557,213,0,0,0,0
1014,874570,212,0,0,0,0
1015,875596,211,0,0,0,0
1016,876616,210,0,0,0,0
1017,877623,213,0,0,0,0
1018,878589,214,0,0,0,0
1019,879543,215,0,0,0,0
1020,880501,213,0,0,0,0
1021,881468,214,0,0,0,0
1022,882461,214,0,0,0,0
1023,883465,213,0,0,0,0
1024,884468,213,0,0,0,0
1025,885471,214,0,0,0,0
1026,886470,214,0,0,0,0
1027,887415,214,0,0,0,0
1028,888370,215,0,0,0,0
1029,889341,214,0,0,0,0
1030,890328,214,0,0,0,0
1031,891314,213,0,0,0,0
1032,892251,213,0,0,0,0
1033,893226,211,0,0,0,0
1034,894221,211,0,0,0,0
1035,895215,212,0,0,0,0
1036,896163,212,0,0,0,0
1037,897089,210,0,0,0,0
1038,897992,210,0,0,0,0
1039,898838,211,0,0,0,0
1040,899712,210,0,0,0,0
1041,900691,209,0,0,0,0
1042,901720,209,0,0,0,0
1043,902762,209,0,0,0,0
1044,903728,210,0,0,0,0
1045,904727,209,0,0,0,0
1046,905705,210,0,0,0,0
1047,906653,212,0,0,0,0
1048,907552,212,0,0,0,0
1049,908451,211,0,0,0,0
1050,909400,212,0,0,0,0
1051,910371,212,0,0,0,0
1052,911297,212,0,0,0,0
1053,912259,211,0,0,0,0
1054,913252,213,0,0,0,0
1055,914263,213,0,0,0,0
1056,915269,214,0,0,0,0
1057,916261,213,0,0,0,0
1058,917253,214,0,0,0,0
1059,918206,214,0,0,0,0
1060,919132,215,0,0,0,0
1061,920081,214,0,0,0,0
1062,921053,215,0,0,0,0
1063,922012,214,0,0,0,0
1064,922937,213,0,0,0,0
1065,923896,211,0,0,0,0
1066,924864,211,0,0,0,0
1067,925837,210,0,0,0,0
1068,926743,211,0,0,0,0
1069,927683,209,0,0,0,0
1070,928655,211,0,0,0,0
1071,929636,211,0,0,0,0
1072,930599,214,0,0,0,0
1073,931566,212,0,0,0,0
1074,932498,213,0,0,0,0
1075,933343,213,0,0,0,0
1076,934207,212,0,0,0,0
1077,935124,209,0,0,0,0
1078,936058,210,0,0,0,0
1079,936950,211,0,0,0,0
1080,937843,209,0,0,0,0
1081,938763,208,0,0,0,0
1082,939687,209,0,0,0,0
1083,940552,209,0,0,0,0
1084,941423,262,0,0,0,0
1085,942332,267,0,0,0,0
1086,943267,269,0,0,0,0
1087,944152,269,0,0,0,0
1088,944978,271,0,0,0,0
1089,945820,217,0,0,0,0
1090,946714,214,0,0,0,0
1091,947680,213,0,0,0,0
1092,948648,214,0,0,0,0
1093,949632,214,0,0,0,0
1094,950605,214,0,0,0,0
1095,951528,216,0,0,0,0
1096,952426,216,0,0,0,0
1097,953347,216,0,0,0,0
1098,954303,215,0,0,0,0
1099,955258,215,0,0,0,0
1100,956215,214,0,0,0,0
1101,957156,215,0,0,0,0
1102,958073,215,0,0,0,0
1103,959011,216,0,0,0,0
1104,959965,215,0,0,0,0
1105,960913,215,0,0,0,0
1106,961818,215,0,0,0,0
1107,962730,216,0,0,0,0
1108,963683,213,0,0,0,0
1109,964640,215,0,0,0,0
1110,965603,214,0,0,0,0
1111,966554,213,0,0,0,0
1112,967483,216,0,0,0,0
1113,968361,219,0,0,0,0
1114,969236,220,0,0,0,0
1115,970109,219,0,0,0,0
1116,970999,218,0,0,0,0
1117,971973,214,0,0,0,0
1118,972953,212,0,0,0,0
1119,973953,209,0,0,0,0
1120,974925,209,0,0,0,0
1121,975893,209,0,0,0,0
1122,976861,209,0,0,0,0
1123,977821,211,0,0,0,0
1124,978693,212,0,0,0,0
1125,979587,213,0,0,0,0
1126,980523,212,0,0,0,0
1127,981496,213,0,0,0,0
1128,982435,212,0,0,0,0
1129,983357,212,0,0,0,0
1130,984326,212,0,0,0,0
1131,985286,212,0,0,0,0
1132,986227,225,0,0,0,0
1133,987084,219,0,0,0,0
1134,987942,222,0,0,0,0
1135,988804,223,0,0,0,0
1136,989652,224,0,0,0,0
1137,990467,213,0,0,0,0
1138,991309,216,0,0,0,0
1139,992184,212,0,0,0,0
1140,993034,209,0,0,0,0
1141,993864,205,0,0,0,0
1142,994615,204,0,0,0,0
1143,995397,203,0,0,0,0
1144,996227,203,0,0,0,0
1145,997117,204,0,0,0,0
1146,998042,208,0,0,0,0
1147,998963,198,0,0,0,0
1148,999879,197,0,0,0,0
1149,1000740,190,0,0,0,0
1150,1001599,176,0,0,0,0
1151,1002461,175,0,0,0,0
1152,1003277,185,0,0,0,0
1153,1004068,190,0,0,0,0
1154,1004859,197,0,0,0,0
1155,1005677,210,0,0,0,0
1156,1006534,209,0,0,0,0
1157,1007429,206,0,0,0,0
1158,1008293,201,0,0,0,0
1159,1009095,201,0,0,0,0
1160,1009919,201,0,0,0,0
1161,1010784,200,0,0,0,0
1162,1011706,200,0,0,0,0
1163,1012627,203,0,0,0,0
1164,1013551,204,0,0,0,0
1165,1014508,204,0,0,0,0
1166,1015487,204,0,0,0,0
1167,1016423,207,0,0,0,0
1168,1017384,208,0,0,0,0
1169,1018346,208,0,0,0,0
1170,1019325,209,0,0,0,0
1171,1020258,214,0,0,0,0
1172,1021179,214,0,0,0,0
1173,1022118,217,0,0,0,0
1174,1023071,218,0,0,0,0
1175,1023986,218,0,0,0,0
1176,1024832,216,0,0,0,0
1177,1025700,215,0,0,0,0
1178,1026619,210,0,0,0,0
1179,1027593,209,0,0,0,0
1180,1028525,209,0,0,0,0
1181,1029428,208,0,0,0,0
1182,1030375,208,0,0,0,0
1183,1031360,209,0,0,0,0
1184,1032308,212,0,0,0,0
1185,1033187,212,0,0,0,0
1186,1033994,212,0,0,0,0
1187,1034878,211,0,0,0,0
1188,1035825,210,0,0,0,0
1189,1036817,206,0,0,0,0
1190,1037827,205,0,0,0,0
1191,1038856,204,0,0,0,0
1192,1039884,206,0,0,0,0
1193,1040882,207,0,0,0,0
1194,1041881,208,0,0,0,0
1195,1042884,209,0,0,0,0
1196,1043881,209,0,0,0,0
1197,1044839,210,0,0,0,0
1198,1045800,211,0,0,0,0
1199,1046781,212,0,0,0,0
1200,1047729,213,0,0,0,0
1201,1048664,214,0,0,0,0
1202,1049617,213,0,0,0,0
1203,1050572,214,0,0,0,0
1204,1051516,214,0,0,0,0
1205,1052461,214,0,0,0,0
1206,1053442,214,0,0,0,0
1207,1054435,214,0,0,0,0
1208,1055427,213,0,0,0,0
1209,1056420,213,0,0,0,0
1210,1057394,212,0,0,0,0
1211,1058347,212,0,0,0,0
1212,1059319,211,0,0,0,0
1213,1060290,211,0,0,0,0
1214,1061247,209,0,0,0,0
1215,1062160,209,0,0,0,0
1216,1063083,202,0,0,0,0
1217,1064002,201,0,0,0,0
1218,1064862,200,0,0,0,0
1219,1065722,200,0,0,0,0
1220,1066617,198,0,0,0,0
1221,1067550,203,0,0,0,0
1222,1068444,204,0,0,0,0
1223,1069370,204,0,0,0,0
1224,1070329,205,0,0,0,0
1225,1071299,206,0,0,0,0
1226,1072204,206,0,0,0,0
1227,1073131,200,0,0,0,0
1228,1074055,200,0,0,0,0
1229,1074960,200,0,0,0,0
1230,1075829,200,0,0,0,0
1231,1076722,199,0,0,0,0
1232,1077642,205,0,0,0,0
1233,1078592,205,0,0,0,0
1234,1079509,204,0,0,0,0
1235,1080445,205,0,0,0,0
1236,1081402,206,0,0,0,0
1237,1082341,206,0,0,0,0
1238,1083281,208,0,0,0,0
1239,1084214,208,0,0,0,0
1240,1085153,213,0,0,0,0
1241,1086018,176,0,0,0,0
1242,1086924,178,0,0,0,0
1243,1087841,177,0,0,0,0
1244,1088768,178,0,0,0,0
1245,1089701,175,0,0,0,0
1246,1090566,212,0,0,0,0
1247,1091439,213,0,0,0,0
1248,1092324,212,0,0,0,0
1249,1093223,212,0,0,0,0
1250,1094085,213,0,0,0,0
1251,1094963,212,0,0,0,0
1252,1095867,212,0,0,0,0
1253,1096793,213,0,0,0,0
1254,1097684,214,0,0,0,0
1255,1098585,212,0,0,0,0
1256,1099494,212,0,0,0,0
1257,1100429,211,0,0,0,0
1258,1101368,210,0,0,0,0
1259,1102264,210,0,0,0,0
1260,1103168,210,0,0,0,0
1261,1104086,210,0,0,0,0
1262,1104999,209,0,0,0,0
1263,1105899,211,0,0,0,0
1264,1106759,211,0,0,0,0
1265,1107615,211,0,0,0,0
1266,1108470,212,0,0,0,0
1267,1109290,213,0,0,0,0
1268,1110083,211,0,0,0,0
1269,1110897,210,0,0,0,0
1270,1111745,210,0,0,0,0
1271,1112640,208,0,0,0,0
1272,1113562,206,0,0,0,0
1273,1114486,206,0,0,0,0
1274,1115392,208,0,0,0,0
1275,1116244,184,0,0,0,0
1276,1117113,185,0,0,0,0
1277,1117998,186,0,0,0,0
1278,1118916,185,0,0,0,0
1279,1119810,185,0,0,0,0
1280,1120695,216,0,0,0,0
1281,1121610,215,0,0,0,0
1282,1122523,217,0,0,0,0
1283,1123429,219,0,0,0,0
1284,1124342,217,0,0,0,0
1285,1125280,210,0,0,0,0
1286,1126245,211,0,0,0,0
1287,1127158,210,0,0,0,0
1288,1128134,209,0,0,0,0
1289,1129142,211,0,0,0,0
1290,1130131,213,0,0,0,0
1291,1131077,212,0,0,0,0
1292,1132003,212,0,0,0,0
1293,1132937,211,0,0,0,0
1294,1133870,211,0,0,0,0
1295,1134799,211,0,0,0,0
1296,1135663,212,0,0,0,0
1297,1136542,211,0,0,0,0
1298,1137463,211,0,0,0,0
1299,1138444,210,0,0,0,0
1300,1139362,210,0,0,0,0
1301,1140266,209,0,0,0,0
1302,1141186,210,0,0,0,0
1303,1142146,210,0,0,0,0
1304,1143075,211,0,0,0,0
1305,1144007,210,0,0,0,0
1306,1144944,210,0,0,0,0
1307,1145860,210,0,0,0,0
1308,1146718,210,0,0,0,0
1309,1147585,210,0,0,0,0
1310,1148483,210,0,0,0,0
1311,1149411,210,0,0,0,0
1312,1150297,210,0,0,0,0
1313,1151213,210,0,0,0,0
1314,1152163,209,0,0,0,0
1315,1153093,210,0,0,0,0
1316,1153976,210,0,0,0,0
1317,1154891,210,0,0,0,0
1318,1155816,210,0,0,0,0
1319,1156716,211,0,0,0,0
1320,1157584,210,0,0,0,0
1321,1158483,210,0,0,0,0
1322,1159423,210,0,0,0,0
1323,1160381,211,0,0,0,0
1324,1161299,211,0,0,0,0
1325,1162249,212,0,0,0,0
1326,1163230,212,0,0,0,0
1327,1164180,213,0,0,0,0
1328,1165065,239,0,0,0,0
1329,1165923,246,0,0,0,0
1330,1166783,240,0,0,0,0
1331,1167649,242,0,0,0,0
1332,1168677,247,0,0,0,0
1333,1169294,186,0,0,0,0
1334,1169979,199,0,0,0,0
1335,1170736,228,0,0,0,0
1336,1173058,198,0,0,0,0
1337,1173813,221,0,0,0,0
1338,1174156,222,0,0,0,0
1339,1175184,215,0,0,0,0
1340,1176028,180,0,0,0,0
1341,1177510,184,0,0,0,0
1342,1178090,202,0,0,0,0
1343,1178538,242,0,0,0,0
1344,1180316,226,0,0,0,0
1345,1181020,227,0,0,0,0
1346,1181734,226,0,0,0,0
1347,1182484,205,0,0,0,0
1348,1183299,194,0,0,0,0
1349,1184184,193,0,0,0,0
1350,1185084,194,0,0,0,0
1351,1185981,196,0,0,0,0
1352,1186899,196,0,0,0,0
1353,1187832,197,0,0,0,0
1354,1188766,199,0,0,0,0
1355,1189422,249,0,0,0,0
1356,1190556,247,0,0,0,0
1357,1191404,248,0,0,0,0
1358,1191799,261,0,0,0,0
1359,1192233,254,0,0,0,0
1360,1193032,226,0,0,0,0
1361,1193819,191,0,0,0,0
1362,1194608,192,0,0,0,0
1363,1195388,199,0,0,0,0
1364,1196188,205,0,0,0,0
1365,1196982,169,0,0,0,0
1366,1197759,206,0,0,0,0
1367,1198542,197,0,0,0,0
1368,1199023,214,0,0,0,0
1369,1199424,203,0,0,0,0
1370,1200144,168,0,0,0,0
1371,1200597,161,0,0,0,0
1372,1201113,234,0,0,0,0
1373,1202565,212,0,0,0,0
1374,1203574,204,0,0,0,0
1375,1204515,256,0,0,0,0
1376,1205441,241,0,0,0,0
1377,1206345,185,0,0,0,0
1378,1207224,248,0,0,0,0
1379,1208080,276,0,0,0,0
1380,1208897,341,0,0,0,0
1381,1209701,420,0,0,0,0
1382,1210487,417,0,0,0,0
1383,1211282,351,0,0,0,0
1384,1212091,353,0,0,0,0
1385,1212919,294,0,0,0,0
1386,1213724,221,0,0,0,0
1387,1214563,281,0,0,0,0
1388,1215437,291,0,0,0,0
1389,1216318,256,0,0,0,0
1390,1216828,299,0,0,0,0
1391,1217160,399,0,0,0,0
1392,1217793,382,0,0,0,0
1393,1218864,326,0,0,0,0
1394,1219696,326,0,0,0,0
1395,1220513,302,0,0,0,0
1396,1221343,235,0,0,0,0
1397,1222209,190,0,0,0,0
1398,1223093,212,0,0,0,0
1399,1223994,211,0,0,0,0
1400,1224903,215,0,0,0,0
1401,1225771,219,0,0,0,0
1402,1226664,218,0,0,0,0
1403,1227599,215,0,0,0,0
1404,1228520,212,0,0,0,0
1405,1229430,213,0,0,0,0
1406,1230327,210,0,0,0,0
1407,1231238,209,0,0,0,0
1408,1232170,212,0,0,0,0
1409,1233116,272,0,0,0,0
1410,1234054,285,0,0,0,0
1411,1234959,280,0,0,0,0
1412,1235896,303,0,0,0,0
1413,1236817,262,0,0,0,0
1414,1237699,148,0,0,0,0
1415,1238557,165,0,0,0,0
1416,1239453,173,0,0,0,0
1417,1240425,181,0,0,0,0
1418,1241358,208,0,0,0,0
1419,1242272,217,0,0,0,0
1420,1243195,217,0,0,0,0
1421,1244146,215,0,0,0,0
1422,1245088,215,0,0,0,0
1423,1245985,217,0,0,0,0
1424,1246893,190,0,0,0,0
1425,1247672,169,0,0,0,0
1426,1250422,172,0,0,0,0
1427,1251295,157,0,0,0,0
1428,1252135,155,0,0,0,0
1429,1252970,206,0,0,0,0
1430,1253821,236,0,0,0,0
1431,1254702,235,0,0,0,0
1432,1255615,234,0,0,0,0
1433,1256506,239,0,0,0,0
1434,1257398,228,0,0,0,0
1435,1258338,226,0,0,0,0
1436,1259282,222,0,0,0,0
1437,1260211,221,0,0,0,0
1438,1261135,216,0,0,0,0
1439,1262086,213,0,0,0,0
1440,1263041,213,0,0,0,0
1441,1263985,214,0,0,0,0
1442,1264959,215,0,0,0,0
1443,1265928,216,0,0,0,0
1444,1266898,214,0,0,0,0
1445,1267817,217,0,0,0,0
1446,1268736,216,0,0,0,0
1447,1269706,215,0,0,0,0
1448,1270644,215,0,0,0,0
1449,1271537,218,0,0,0,0
1450,1272427,215,0,0,0,0
1451,1273349,215,0,0,0,0
1452,1274246,216,0,0,0,0
1453,1275122,217,0,0,0,0
1454,1275980,220,0,0,0,0
1455,1276871,223,0,0,0,0
1456,1277805,224,0,0,0,0
1457,1278707,226,0,0,0,0
1458,1279585,229,0,0,0,0
1459,1280480,230,0,0,0,0
1460,1281423,229,0,0,0,0
1461,1282366,227,0,0,0,0
1462,1283267,224,0,0,0,0
1463,1284170,220,0,0,0,0
1464,1284994,194,0,0,0,0
1465,1285779,142,0,0,0,0
1466,1286536,131,0,0,0,0
1467,1287327,130,0,0,0,0
1468,1288174,140,0,0,0,0
1469,1289057,159,0,0,0,0
1470,1289958,251,0,0,0,0
1471,1290841,263,0,0,0,0
1472,1291822,262,0,0,0,0
1473,1292477,282,0,0,0,0
1474,1293252,322,0,0,0,0
1475,1294004,317,0,0,0,0
1476,1294741,390,0,0,0,0
1477,1295469,454,0,0,0,0
1478,1296225,388,0,0,0,0
1479,1297034,338,0,0,0,0
1480,1297979,276,0,0,0,0
1481,1298905,184,0,0,0,0
1482,1299826,193,0,0,0,0
1483,1300766,180,0,0,0,0
1484,1301679,250,0,0,0,0
1485,1302616,322,0,0,0,0
1486,1303590,305,0,0,0,0
1487,1304575,303,0,0,0,0
1488,1305569,347,0,0,0,0
1489,1306538,286,0,0,0,0
1490,1307543,175,0,0,0,0
1491,1308551,296,0,0,0,0
1492,1309512,398,0,0,0,0
1493,1310444,338,0,0,0,0
1494,1311318,338,0,0,0,0
1495,1312162,387,0,0,0,0
1496,1313001,373,0,0,0,0
1497,1313338,293,0,0,0,0
1498,1313714,406,0,0,0,0
1499,1314517,418,0,0,0,0
1500,1315519,433,0,0,0,0
1501,1316417,389,0,0,0,0
1502,1317304,372,0,0,0,0
1503,1318195,340,0,0,0,0
1504,1319106,316,0,0,0,0
1505,1319997,257,0,0,0,0
1506,1320870,261,0,0,0,0
1507,1321789,264,0,0,0,0
1508,1322745,269,0,0,0,0
1509,1323739,240,0,0,0,0
1510,1324748,237,0,0,0,0
1511,1325756,241,0,0,0,0
1512,1326734,257,0,0,0,0
1513,1327693,186,0,0,0,0
1514,1328626,163,0,0,0,0
1515,1329522,142,0,0,0,0
1516,1330404,166,0,0,0,0
1517,1331259,186,0,0,0,0
1518,1332166,179,0,0,0,0
1519,1333131,176,0,0,0,0
1520,1334099,198,0,0,0,0
1521,1335074,161,0,0,0,0
1522,1336016,128,0,0,0,0
1523,1336952,134,0,0,0,0
1524,1337901,164,0,0,0,0
1525,1338796,156,0,0,0,0
1526,1339717,181,0,0,0,0
1527,1340655,193,0,0,0,0
1528,1341570,224,0,0,0,0
1529,1342464,220,0,0,0,0
1530,1343356,193,0,0,0,0
1531,1344231,211,0,0,0,0
1532,1345099,217,0,0,0,0
1533,1345956,197,0,0,0,0
1534,1346822,198,0,0,0,0
1535,1347718,180,0,0,0,0
1536,1348617,156,0,0,0,0
1537,1349513,179,0,0,0,0
1538,1350385,180,0,0,0,0
1539,1351224,154,0,0,0,0
1540,1352036,202,0,0,0,0
1541,1352844,199,0,0,0,0
1542,1353689,166,0,0,0,0
1543,1354596,186,0,0,0,0
1544,1355543,209,0,0,0,0
1545,1356474,213,0,0,0,0
1546,1357396,204,0,0,0,0
1547,1358279,203,0,0,0,0
1548,1359160,180,0,0,0,0
1549,1360035,188,0,0,0,0
1550,1360889,177,0,0,0,0
1551,1361712,182,0,0,0,0
1552,1362270,236,0,0,0,0
1553,1363324,292,0,0,0,0
1554,1364074,278,0,0,0,0
1555,1364883,315,0,0,0,0
1556,1365729,392,0,0,0,0
1557,1366584,392,0,0,0,0
1558,1367444,395,0,0,0,0
1559,1368299,460,0,0,0,0
1560,1369185,399,0,0,0,0
1561,1370086,304,0,0,0,0
1562,1371008,213,0,0,0,0
1563,1371948,214,0,0,0,0
1564,1372902,212,0,0,0,0
1565,1373862,219,0,0,0,0
1566,1374808,207,0,0,0,0
1567,1375765,208,0,0,0,0
1568,1376722,210,0,0,0,0
1569,1377627,202,0,0,0,0
1570,1378574,205,0,0,0,0
1571,1379552,200,0,0,0,0
1572,1380540,204,0,0,0,0
1573,1381549,163,0,0,0,0
1574,1382530,179,0,0,0,0
1575,1383557,186,0,0,0,0
1576,1384563,160,0,0,0,0
1577,1385539,156,0,0,0,0
1578,1386460,166,0,0,0,0
1579,1387400,160,0,0,0,0
1580,1387884,195,0,0,0,0
1581,1388276,216,0,0,0,0
1582,1389121,217,0,0,0,0
1583,1390004,284,0,0,0,0
1584,1390916,334,0,0,0,0
1585,1391826,310,0,0,0,0
1586,1392713,361,0,0,0,0
1587,1393584,435,0,0,0,0
1588,1394450,460,0,0,0,0
1589,1395312,213,0,0,0,0
1590,1396167,272,0,0,0,0
1591,1397018,245,0,0,0,0
1592,1397878,236,0,0,0,0
1593,1398752,209,0,0,0,0
1594,1399598,194,0,0,0,0
1595,1400471,160,0,0,0,0
1596,1401375,165,0,0,0,0
1597,1402300,168,0,0,0,0
1598,1403262,190,0,0,0,0
1599,1404266,203,0,0,0,0
1600,1405306,219,0,0,0,0
1601,1406340,219,0,0,0,0
1602,1407320,218,0,0,0,0
1603,1408378,224,0,0,0,0
1604,1409443,227,0,0,0,0
1605,1410485,226,0,0,0,0
1606,1411510,232,0,0,0,0
1607,1412522,238,0,0,0,0
1608,1413498,242,0,0,0,0
1609,1414448,204,0,0,0,0
1610,1415370,197,0,0,0,0
1611,1416223,180,0,0,0,0
1612,1416512,178,0,0,0,0
1613,1417112,151,0,0,0,0
1614,1417731,248,0,0,0,0
1615,1418679,241,0,0,0,0
1616,1419473,241,0,0,0,0
1617,1419898,274,0,0,0,0
1618,1420322,286,0,0,0,0
1619,1421194,254,0,0,0,0
1620,1422055,251,0,0,0,0
1621,1422969,243,0,0,0,0
1622,1423895,212,0,0,0,0
1623,1424805,211,0,0,0,0
1624,1425734,216,0,0,0,0
1625,1426695,214,0,0,0,0
1626,1427630,226,0,0,0,0
1627,1428591,235,0,0,0,0
1628,1429534,233,0,0,0,0
1629,1430306,267,0,0,0,0
1630,1430692,283,0,0,0,0
1631,1431285,287,0,0,0,0
1632,1432118,277,0,0,0,0
1633,1432930,288,0,0,0,0
1634,1433428,270,0,0,0,0
1635,1433715,299,0,0,0,0
1636,1434494,299,0,0,0,0
1637,1435300,310,0,0,0,0
1638,1436158,290,0,0,0,0
1639,1438020,304,0,0,0,0
1640,1438563,342,0,0,0,0
1641,1439774,365,0,0,0,0
1642,1441450,386,0,0,0,0
1643,1442316,395,0,0,0,0
1644,1444030,340,0,0,0,0
1645,1444916,248,0,0,0,0
1646,1445809,204,0,0,0,0
1647,1446699,211,0,0,0,0
1648,1447619,219,0,0,0,0
1649,1448552,227,0,0,0,0
1650,1449492,233,0,0,0,0
1651,1450412,233,0,0,0,0
1652,1451330,233,0,0,0,0
1653,1452284,237,0,0,0,0
1654,1453246,241,0,0,0,0
1655,1454206,241,0,0,0,0
1656,1455120,244,0,0,0,0
1657,1456038,243,0,0,0,0
1658,1456975,241,0,0,0,0
1659,1457940,242,0,0,0,0
1660,1458886,244,0,0,0,0
1661,1459780,240,0,0,0,0
1662,1460663,241,0,0,0,0
1663,1461570,242,0,0,0,0
1664,1462466,239,0,0,0,0
1665,1463370,232,0,0,0,0
1666,1464246,232,0,0,0,0
1667,1465099,232,0,0,0,0
1668,1465978,229,0,0,0,0
1669,1466924,229,0,0,0,0
1670,1467870,234,0,0,0,0
1671,1468765,233,0,0,0,0
1672,1469638,230,0,0,0,0
1673,1470524,233,0,0,0,0
1674,1471436,235,0,0,0,0
1675,1472325,234,0,0,0,0
1676,1472791,260,0,0,0,0
1677,1473190,301,0,0,0,0
1678,1473991,323,0,0,0,0
1679,1474484,344,0,0,0,0
1680,1474998,339,0,0,0,0
1681,1475528,282,0,0,0,0
1682,1476363,231,0,0,0,0
1683,1476686,236,0,0,0,0
1684,1477648,243,0,0,0,0
1685,1478519,227,0,0,0,0
1686,1478963,309,0,0,0,0
1687,1482157,259,0,0,0,0
1688,1482903,287,0,0,0,0
1689,1483691,274,0,0,0,0
1690,1484535,293,0,0,0,0
1691,1485409,228,0,0,0,0
1692,1486366,225,0,0,0,0
1693,1487341,213,0,0,0,0
1694,1488309,225,0,0,0,0
1695,1488597,237,0,0,0,0
1696,1489213,294,0,0,0,0
1697,1490849,314,0,0,0,0
1698,1491639,341,0,0,0,0
1699,1492409,371,0,0,0,0
1700,1493174,399,0,0,0,0
1701,1493957,405,0,0,0,0
1702,1494758,364,0,0,0,0
1703,1495214,364,0,0,0,0
1704,1495553,343,0,0,0,0
1705,1496075,339,0,0,0,0
1706,1497074,307,0,0,0,0
1707,1497823,327,0,0,0,0
1708,1499291,310,0,0,0,0
1709,1499939,311,0,0,0,0
1710,1500265,347,0,0,0,0
1711,1500802,339,0,0,0,0
1712,1502028,325,0,0,0,0
1713,1502934,346,0,0,0,0
1714,1503815,347,0,0,0,0
1715,1504682,248,0,0,0,0
1716,1504998,268,0,0,0,0
1717,1505600,274,0,0,0,0
1718,1506546,246,0,0,0,0
1719,1507123,263,0,0,0,0
1720,1507504,265,0,0,0,0
1721,1508454,238,0,0,0,0
1722,1508852,249,0,0,0,0
1723,1509885,270,0,0,0,0
1724,1510433,237,0,0,0,0
1725,1510737,250,0,0,0,0
1726,1513558,262,0,0,0,0
1727,1514378,259,0,0,0,0
1728,1515239,237,0,0,0,0
1729,1516131,220,0,0,0,0
1730,1517026,208,0,0,0,0
1731,1517938,196,0,0,0,0
1732,1518853,199,0,0,0,0
1733,1519782,188,0,0,0,0
1734,1520647,189,0,0,0,0
1735,1521474,198,0,0,0,0
1736,1522323,215,0,0,0,0
1737,1523284,222,0,0,0,0
1738,1524276,248,0,0,0,0
1739,1525298,245,0,0,0,0
1740,1526339,248,0,0,0,0
1741,1527374,247,0,0,0,0
1742,1528393,215,0,0,0,0
1743,1529378,186,0,0,0,0
1744,1530330,166,0,0,0,0
1745,1531209,151,0,0,0,0
1746,1532118,155,0,0,0,0
1747,1533080,170,0,0,0,0
1748,1534027,179,0,0,0,0
1749,1534920,166,0,0,0,0
1750,1535890,162,0,0,0,0
1751,1536735,184,0,0,0,0
1752,1537630,195,0,0,0,0
1753,1538517,202,0,0,0,0
1754,1539000,243,0,0,0,0
1755,1539395,246,0,0,0,0
1756,1540254,224,0,0,0,0
1757,1541186,265,0,0,0,0
1758,1541705,306,0,0,0,0
1759,1543538,310,0,0,0,0
1760,1544426,318,0,0,0,0
1761,1545365,306,0,0,0,0
