num, time, PAT, eSBP, eDBP, tSBP, tDBP
70,61483,165,0,0,0,0
71,62145,167,0,0,0,0
72,62850,167,0,0,0,0
73,63597,168,0,0,0,0
74,64284,170,0,0,0,0
75,64973,170,0,0,0,0
76,65682,170,0,0,0,0
77,66404,170,0,0,0,0
78,67100,169,0,0,0,0
79,67819,167,0,0,0,0
80,68575,167,0,0,0,0
81,69265,167,0,0,0,0
82,69955,166,0,0,0,0
83,70281,166,0,0,0,0
84,70666,166,0,0,0,0
85,71392,166,0,0,0,0
86,72068,165,0,0,0,0
87,72747,166,0,0,0,0
88,73438,166,0,0,0,0
89,74147,167,0,0,0,0
90,74850,166,0,0,0,0
91,75511,166,0,0,0,0
92,76167,165,0,0,0,0
93,76835,164,0,0,0,0
94,77496,163,0,0,0,0
95,78198,161,0,0,0,0
96,78915,160,0,0,0,0
97,79629,161,0,0,0,0
98,80301,162,0,0,0,0
99,80970,162,0,0,0,0
100,81644,163,0,0,0,0
101,82325,163,0,0,0,0
102,83014,163,0,0,0,0
103,83704,163,0,0,0,0
104,84351,164,0,0,0,0
105,85002,164,0,0,0,0
106,85661,164,0,0,0,0
107,86353,163,0,0,0,0
108,87066,163,0,0,0,0
109,87736,164,0,0,0,0
110,89606,165,0,0,0,0
111,90234,165,0,0,0,0
112,90899,165,0,0,0,0
113,91596,164,0,0,0,0
114,92328,162,0,0,0,0
115,93075,161,0,0,0,0
116,93817,162,0,0,0,0
117,94538,163,0,0,0,0
118,95222,165,0,0,0,0
119,95876,165,0,0,0,0
120,96517,164,0,0,0,0
121,97132,164,0,0,0,0
122,97742,163,0,0,0,0
123,98387,160,0,0,0,0
124,99081,158,0,0,0,0
125,99823,158,0,0,0,0
126,100550,158,0,0,0,0
127,101296,159,0,0,0,0
128,102004,161,0,0,0,0
129,102692,163,0,0,0,0
130,103365,164,0,0,0,0
131,104048,164,0,0,0,0
132,104737,164,0,0,0,0
133,105425,162,0,0,0,0
134,106136,161,0,0,0,0
135,106877,161,0,0,0,0
136,107582,160,0,0,0,0
137,108310,159,0,0,0,0
138,109051,160,0,0,0,0
139,109755,161,0,0,0,0
140,110455,161,0,0,0,0
141,111156,161,0,0,0,0
142,111842,162,0,0,0,0
143,112519,162,0,0,0,0
144,113199,160,0,0,0,0
145,113891,160,0,0,0,0
146,114563,160,0,0,0,0
147,115252,158,0,0,0,0
148,115969,156,0,0,0,0
149,116657,158,0,0,0,0
150,117359,159,0,0,0,0
151,118035,160,0,0,0,0
152,118720,160,0,0,0,0
153,119397,162,0,0,0,0
154,120063,161,0,0,0,0
155,120736,160,0,0,0,0
156,121423,159,0,0,0,0
157,122122,159,0,0,0,0
158,122824,159,0,0,0,0
159,123533,159,0,0,0,0
160,124233,159,0,0,0,0
161,124894,161,0,0,0,0
162,125549,162,0,0,0,0
163,126205,161,0,0,0,0
164,126866,162,0,0,0,0
165,127529,161,0,0,0,0
166,128221,160,0,0,0,0
167,128934,159,0,0,0,0
168,129681,159,0,0,0,0
169,130394,160,0,0,0,0
170,131083,161,0,0,0,0
171,131778,160,0,0,0,0
172,132460,161,0,0,0,0
173,133122,161,0,0,0,0
174,133795,160,0,0,0,0
175,134505,159,0,0,0,0
176,135217,159,0,0,0,0
177,135931,158,0,0,0,0
178,136716,158,0,0,0,0
179,137543,158,0,0,0,0
180,138342,160,0,0,0,0
181,139063,162,0,0,0,0
182,139752,163,0,0,0,0
183,140430,163,0,0,0,0
184,141111,164,0,0,0,0
185,141781,162,0,0,0,0
186,142461,160,0,0,0,0
187,143186,158,0,0,0,0
188,143984,157,0,0,0,0
189,144798,157,0,0,0,0
190,145536,158,0,0,0,0
191,145898,158,0,0,0,0
192,146306,159,0,0,0,0
193,147070,162,0,0,0,0
194,147772,164,0,0,0,0
195,148456,167,0,0,0,0
196,149730,167,0,0,0,0
197,150346,167,0,0,0,0
198,150984,165,0,0,0,0
199,151645,162,0,0,0,0
200,152343,159,0,0,0,0
201,153019,157,0,0,0,0
202,153708,155,0,0,0,0
203,154416,159,0,0,0,0
204,155099,148,0,0,0,0
205,155772,148,0,0,0,0
206,156448,149,0,0,0,0
207,157142,150,0,0,0,0
208,157856,148,0,0,0,0
209,158590,161,0,0,0,0
210,159285,162,0,0,0,0
211,159964,163,0,0,0,0
212,160642,164,0,0,0,0
213,161331,163,0,0,0,0
214,162053,162,0,0,0,0
215,162780,165,0,0,0,0
216,163521,164,0,0,0,0
217,164279,164,0,0,0,0
218,165050,168,0,0,0,0
219,165749,157,0,0,0,0
220,166450,155,0,0,0,0
221,167155,155,0,0,0,0
222,167894,156,0,0,0,0
223,168594,155,0,0,0,0
224,169315,167,0,0,0,0
225,170071,166,0,0,0,0
226,170846,165,0,0,0,0
227,171636,166,0,0,0,0
228,173094,158,0,0,0,0
229,173774,159,0,0,0,0
230,174451,161,0,0,0,0
231,175142,163,0,0,0,0
232,175835,151,0,0,0,0
233,176569,159,0,0,0,0
234,177344,160,0,0,0,0
235,178147,158,0,0,0,0
236,178907,161,0,0,0,0
237,180338,150,0,0,0,0
238,181036,151,0,0,0,0
239,183411,135,0,0,0,0
240,183768,146,0,0,0,0
241,184076,133,0,0,0,0
242,184487,170,0,0,0,0
243,185240,167,0,0,0,0
244,185972,168,0,0,0,0
245,186718,171,0,0,0,0
246,187468,170,0,0,0,0
247,188201,173,0,0,0,0
248,188891,173,0,0,0,0
249,189581,172,0,0,0,0
250,190277,171,0,0,0,0
251,190969,171,0,0,0,0
252,191651,168,0,0,0,0
253,192350,166,0,0,0,0
254,193090,165,0,0,0,0
255,193841,169,0,0,0,0
256,194524,168,0,0,0,0
257,195184,172,0,0,0,0
258,195833,163,0,0,0,0
259,196474,161,0,0,0,0
260,197137,156,0,0,0,0
261,197776,155,0,0,0,0
262,198394,152,0,0,0,0
263,199012,161,0,0,0,0
264,199615,165,0,0,0,0
265,200216,164,0,0,0,0
266,200822,153,0,0,0,0
267,201425,152,0,0,0,0
268,202028,151,0,0,0,0
269,202628,148,0,0,0,0
270,203815,145,0,0,0,0
271,204415,154,0,0,0,0
272,205011,154,0,0,0,0
273,205628,154,0,0,0,0
274,206240,147,0,0,0,0
275,206835,149,0,0,0,0
276,207427,153,0,0,0,0
277,208017,151,0,0,0,0
278,208610,148,0,0,0,0
279,209195,156,0,0,0,0
280,209782,140,0,0,0,0
281,210368,134,0,0,0,0
282,210956,135,0,0,0,0
283,211555,137,0,0,0,0
284,212144,138,0,0,0,0
285,212742,154,0,0,0,0
286,213329,157,0,0,0,0
287,213934,142,0,0,0,0
288,214538,141,0,0,0,0
289,215149,141,0,0,0,0
290,215742,138,0,0,0,0
291,216337,138,0,0,0,0
292,216940,153,0,0,0,0
293,217547,157,0,0,0,0
294,218141,153,0,0,0,0
295,218736,156,0,0,0,0
296,219339,155,0,0,0,0
297,219950,156,0,0,0,0
298,220553,159,0,0,0,0
299,221158,160,0,0,0,0
300,221776,159,0,0,0,0
301,222411,161,0,0,0,0
302,223055,162,0,0,0,0
303,223692,151,0,0,0,0
304,224355,146,0,0,0,0
305,225063,137,0,0,0,0
306,225655,139,0,0,0,0
307,226293,138,0,0,0,0
308,226946,129,0,0,0,0
309,227610,136,0,0,0,0
310,228271,150,0,0,0,0
311,228916,148,0,0,0,0
312,229576,146,0,0,0,0
313,230262,160,0,0,0,0
314,230960,160,0,0,0,0
315,231644,160,0,0,0,0
316,232292,150,0,0,0,0
317,232912,151,0,0,0,0
318,233526,152,0,0,0,0
319,233927,196,0,0,0,0
320,234795,192,0,0,0,0
321,235472,201,0,0,0,0
322,236131,200,0,0,0,0
323,236824,200,0,0,0,0
324,237557,158,0,0,0,0
325,238248,152,0,0,0,0
326,238929,152,0,0,0,0
327,239628,151,0,0,0,0
328,240307,150,0,0,0,0
329,240969,149,0,0,0,0
330,241649,157,0,0,0,0
331,242944,159,0,0,0,0
332,243589,161,0,0,0,0
333,244255,160,0,0,0,0
334,244947,158,0,0,0,0
335,245648,162,0,0,0,0
336,246323,159,0,0,0,0
337,246979,157,0,0,0,0
338,247606,157,0,0,0,0
339,248227,157,0,0,0,0
340,248839,155,0,0,0,0
341,249459,156,0,0,0,0
342,250079,156,0,0,0,0
343,250727,156,0,0,0,0
344,251399,158,0,0,0,0
345,252076,159,0,0,0,0
346,252758,158,0,0,0,0
347,253453,161,0,0,0,0
348,254098,166,0,0,0,0
349,254731,166,0,0,0,0
350,255353,167,0,0,0,0
351,255972,170,0,0,0,0
352,256611,171,0,0,0,0
353,257271,169,0,0,0,0
354,257968,168,0,0,0,0
355,258695,166,0,0,0,0
356,259427,167,0,0,0,0
357,260100,166,0,0,0,0
358,260760,165,0,0,0,0
359,261435,167,0,0,0,0
360,262155,167,0,0,0,0
361,262911,166,0,0,0,0
362,263693,167,0,0,0,0
363,264421,166,0,0,0,0
364,265152,165,0,0,0,0
365,265895,167,0,0,0,0
366,266663,171,0,0,0,0
367,267441,161,0,0,0,0
368,268162,162,0,0,0,0
369,268847,167,0,0,0,0
370,269524,165,0,0,0,0
371,270209,160,0,0,0,0
372,270939,167,0,0,0,0
373,271707,165,0,0,0,0
374,272417,161,0,0,0,0
375,273143,159,0,0,0,0
376,273915,160,0,0,0,0
377,274621,163,0,0,0,0
378,275278,163,0,0,0,0
379,275956,166,0,0,0,0
380,276630,169,0,0,0,0
381,277153,202,0,0,0,0
382,278037,198,0,0,0,0
383,278722,203,0,0,0,0
384,280037,199,0,0,0,0
385,280649,195,0,0,0,0
386,281293,167,0,0,0,0
387,281958,170,0,0,0,0
388,282857,165,0,0,0,0
389,283197,224,0,0,0,0
390,284207,232,0,0,0,0
391,284942,232,0,0,0,0
392,285612,247,0,0,0,0
393,285939,247,0,0,0,0
394,286431,189,0,0,0,0
395,287219,188,0,0,0,0
396,287981,181,0,0,0,0
397,288269,166,0,0,0,0
398,288716,166,0,0,0,0
399,291535,165,0,0,0,0
400,292264,166,0,0,0,0
401,292998,170,0,0,0,0
402,293727,171,0,0,0,0
403,294437,171,0,0,0,0
404,295132,171,0,0,0,0
405,295799,171,0,0,0,0
406,296478,169,0,0,0,0
407,297196,167,0,0,0,0
408,297969,165,0,0,0,0
409,298768,163,0,0,0,0
410,299560,163,0,0,0,0
411,300343,163,0,0,0,0
412,301082,166,0,0,0,0
413,301792,162,0,0,0,0
414,302507,162,0,0,0,0
415,303223,163,0,0,0,0
416,303913,164,0,0,0,0
417,304631,167,0,0,0,0
418,305385,163,0,0,0,0
419,306194,166,0,0,0,0
420,307019,166,0,0,0,0
421,307766,165,0,0,0,0
422,308498,159,0,0,0,0
423,309204,168,0,0,0,0
424,311198,165,0,0,0,0
425,311900,165,0,0,0,0
426,312727,164,0,0,0,0
427,313654,165,0,0,0,0
